MRA_term,Modified_term,SearcherReturned_term,State,Rank
Blood thrombin increased,Blood thrombin increased,Blood thrombin decreased,Unmatched,1st
Blood thrombin normal,Blood thrombin normal,Blood thrombin abnormal,Unmatched,1st
Blood thromboplastin increased,Blood thromboplastin increased,Blood thromboplastin decreased,Unmatched,1st
Blood thromboplastin normal,Blood thromboplastin normal,Blood thromboplastin abnormal,Unmatched,1st
Blood thyroid stimulating hormone increased,Blood thyroid stimulating hormone increased,Blood thyroid stimulating hormone decreased,Unmatched,1st
Blood thyroid stimulating hormone normal,Blood thyroid stimulating hormone normal,Blood thyroid stimulating hormone abnormal,Unmatched,1st
Blood triglycerides increased,Blood triglycerides increased,Blood triglycerides decreased,Unmatched,1st
Blood triglycerides normal,Blood triglycerides normal,Blood triglycerides abnormal,Unmatched,1st
Blood urea increased,Blood urea increased,Blood urea decreased,Unmatched,1st
Blood urea normal,Blood urea normal,Blood urea abnormal,Unmatched,1st
Blood uric acid increased,Blood uric acid increased,Blood uric acid decreased,Unmatched,1st
Blood zinc increased,Blood zinc increased,Blood zinc decreased,Unmatched,1st
Blood zinc normal,Blood zinc normal,Blood zinc abnormal,Unmatched,1st
Body mass index increased,Body mass index increased,Body mass index decreased,Unmatched,1st
Body temperature increased,Body temperature increased,Body temperature decreased,Unmatched,1st
Bone cyst,Bone cyst,Acne cystic,Unmatched,1st
Breast cancer stage III,Breast cancer stage III,Breast cancer stage II,Unmatched,1st
Breast cancer stage IV,Breast cancer stage IV,Breast cancer stage II,Unmatched,1st
Breast disorder male,Breast disorder male,Breast disorder female,Unmatched,1st
Breast enlargement,Breast enlargement,Breast engorgement,Unmatched,1st
Bromosulphthalein test normal,Bromosulphthalein test normal,Bromosulphthalein test abnormal,Unmatched,1st
Bronchogram normal,Bronchogram normal,Bronchogram abnormal,Unmatched,1st
Bronchoscopy normal,Bronchoscopy normal,Bronchoscopy abnormal,Unmatched,1st
Burkitt's lymphoma stage III,Burkitt's lymphoma stage III,Burkitt's lymphoma stage II,Unmatched,1st
Burkitt's lymphoma stage IV,Burkitt's lymphoma stage IV,Burkitt's lymphoma stage II,Unmatched,1st
Butanol-extractable iodine increased,Butanol-extractable iodine increased,Butanol-extractable iodine decreased,Unmatched,1st
Capillary fragility normal,Capillary fragility normal,Capillary fragility abnormal,Unmatched,1st
Carbon dioxide increased,Carbon dioxide increased,Carbon dioxide decreased,Unmatched,1st
Carboxyhaemoglobin increased,Carboxyhaemoglobin increased,Carboxyhaemoglobin decreased,Unmatched,1st
Cardiac index increased,Cardiac index increased,Cardiac index decreased,Unmatched,1st
Cardiac index normal,Cardiac index normal,Cardiac index abnormal,Unmatched,1st
Cardiac output increased,Cardiac output increased,Cardiac output decreased,Unmatched,1st
Cardiovascular function test normal,Cardiovascular function test normal,Cardiovascular function test abnormal,Unmatched,1st
Carnitine increased,Carnitine increased,Carnitine decreased,Unmatched,1st
Carnitine normal,Carnitine normal,Carnitine abnormal,Unmatched,1st
Carotene increased,Carotene increased,Carotene decreased,Unmatched,1st
Catheterisation cardiac normal,Catheterisation cardiac normal,Catheterisation cardiac abnormal,Unmatched,1st
CD8 lymphocytes,CD8 lymphocytes,CD4 lymphocytes,Unmatched,1st
CD8 lymphocytes increased,CD8 lymphocytes increased,CD4 lymphocytes decreased,Unmatched,1st
Cellulitis pharyngeal,Cellulitis pharyngeal,Cellulitis laryngeal,Unmatched,1st
Central venous pressure increased,Central venous pressure increased,Central venous pressure decreased,Unmatched,1st
Central venous pressure normal,Central venous pressure normal,Central venous pressure abnormal,Unmatched,1st
Cephalin flocculation normal,Cephalin flocculation normal,Cephalin flocculation abnormal,Unmatched,1st
Ceruloplasmin increased,Ceruloplasmin increased,Ceruloplasmin decreased,Unmatched,1st
Ceruloplasmin normal,Ceruloplasmin normal,Ceruloplasmin abnormal,Unmatched,1st
Cervix carcinoma stage III,Cervix carcinoma stage III,Cervix carcinoma stage II,Unmatched,1st
Cervix carcinoma stage IV,Cervix carcinoma stage IV,Cervix carcinoma stage II,Unmatched,1st
Chest X-ray normal,Chest X-ray normal,Chest X-ray abnormal,Unmatched,1st
Cholangiogram normal,Cholangiogram normal,Cholangiogram abnormal,Unmatched,1st
Cholecystogram intravenous normal,Cholecystogram intravenous normal,Cholecystogram intravenous abnormal,Unmatched,1st
Chromosome analysis normal,Chromosome analysis normal,Chromosome analysis abnormal,Unmatched,1st
Chromosome banding normal,Chromosome banding normal,Chromosome banding abnormal,Unmatched,1st
Chronic hepatitis C,Chronic hepatitis C,Chronic hepatitis B,Unmatched,1st
Chronic lymphocytic leukaemia stage 1,Chronic lymphocytic leukaemia stage 1,Chronic lymphocytic leukaemia stage 0,Unmatched,1st
Chronic lymphocytic leukaemia stage 2,Chronic lymphocytic leukaemia stage 2,Chronic lymphocytic leukaemia stage 0,Unmatched,1st
Chronic lymphocytic leukaemia stage 3,Chronic lymphocytic leukaemia stage 3,Chronic lymphocytic leukaemia stage 0,Unmatched,1st
Chronic lymphocytic leukaemia stage 4,Chronic lymphocytic leukaemia stage 4,Chronic lymphocytic leukaemia stage 0,Unmatched,1st
Clot retraction normal,Clot retraction normal,Clot retraction abnormal,Unmatched,1st
Coagulation factor increased,Coagulation factor increased,Coagulation factor decreased,Unmatched,1st
Coagulation factor IX level increased,Coagulation factor IX level increased,Coagulation factor IX level decreased,Unmatched,1st
Coagulation factor V level increased,Coagulation factor V level increased,Coagulation factor V level decreased,Unmatched,1st
Coagulation factor VII level increased,Coagulation factor VII level increased,Coagulation factor VII level decreased,Unmatched,1st
Coagulation factor VIII level,Coagulation factor VIII level,Coagulation factor VII level,Unmatched,1st
Coagulation factor VIII level decreased,Coagulation factor VIII level decreased,Coagulation factor VII level decreased,Unmatched,1st
Coagulation factor VIII level increased,Coagulation factor VIII level increased,Coagulation factor VII level decreased,Unmatched,1st
Coagulation factor VIII level normal,Coagulation factor VIII level normal,Coagulation factor VII level normal,Unmatched,1st
Coagulation factor X level,Coagulation factor X level,Coagulation factor IX level,Unmatched,1st
Coagulation factor X level decreased,Coagulation factor X level decreased,Coagulation factor IX level decreased,Unmatched,1st
Coagulation factor X level increased,Coagulation factor X level increased,Coagulation factor IX level decreased,Unmatched,1st
Coagulation factor XI level,Coagulation factor XI level,Coagulation factor IX level,Unmatched,1st
Coagulation factor XI level decreased,Coagulation factor XI level decreased,Coagulation factor IX level decreased,Unmatched,1st
Coagulation factor XI level increased,Coagulation factor XI level increased,Coagulation factor IX level decreased,Unmatched,1st
Coagulation factor XII level,Coagulation factor XII level,Coagulation factor IX level,Unmatched,1st
Coagulation factor XII level decreased,Coagulation factor XII level decreased,Coagulation factor IX level decreased,Unmatched,1st
Coagulation factor XII level increased,Coagulation factor XII level increased,Coagulation factor IX level decreased,Unmatched,1st
Coagulation factor XIII level,Coagulation factor XIII level,Coagulation factor VII level,Unmatched,1st
Coagulation factor XIII level decreased,Coagulation factor XIII level decreased,Coagulation factor VII level decreased,Unmatched,1st
Coagulation factor XIII level increased,Coagulation factor XIII level increased,Coagulation factor VII level decreased,Unmatched,1st
Coagulation time normal,Coagulation time normal,Coagulation time abnormal,Unmatched,1st
Colon cancer stage III,Colon cancer stage III,Colon cancer stage II,Unmatched,1st
Colon cancer stage IV,Colon cancer stage IV,Colon cancer stage II,Unmatched,1st
Colonoscopy normal,Colonoscopy normal,Colonoscopy abnormal,Unmatched,1st
Colorectal cancer stage III,Colorectal cancer stage III,Colorectal cancer stage II,Unmatched,1st
Colorectal cancer stage IV,Colorectal cancer stage IV,Colorectal cancer stage II,Unmatched,1st
Colour vision tests normal,Colour vision tests normal,Colour vision tests abnormal,Unmatched,1st
Computerised tomogram normal,Computerised tomogram normal,Computerised tomogram abnormal,Unmatched,1st
Coombs indirect test,Coombs indirect test,Coombs direct test,Unmatched,1st
Coombs indirect test negative,Coombs indirect test negative,Coombs direct test negative,Unmatched,1st
Coombs indirect test positive,Coombs indirect test positive,Coombs direct test positive,Unmatched,1st
Cortisol free urine increased,Cortisol free urine increased,Cortisol free urine decreased,Unmatched,1st
Cortisol increased,Cortisol increased,Cortisol decreased,Unmatched,1st
Cortisol normal,Cortisol normal,Cortisol abnormal,Unmatched,1st
Creatine urine increased,Creatine urine increased,Creatine urine decreased,Unmatched,1st
Creatine urine normal,Creatine urine normal,Creatine urine abnormal,Unmatched,1st
Creatinine renal clearance decreased,Creatinine renal clearance decreased,Creatinine renal clearance increased,Unmatched,1st
Crossmatch incompatible,Crossmatch incompatible,Crossmatch compatible,Unmatched,1st
Croup infectious,Croup infectious,Cross infection,Unmatched,1st
CSF cell count normal,CSF cell count normal,CSF cell count abnormal,Unmatched,1st
CSF electrophoresis normal,CSF electrophoresis normal,CSF electrophoresis abnormal,Unmatched,1st
CSF glucose normal,CSF glucose normal,CSF glucose abnormal,Unmatched,1st
CSF granulocyte count normal,CSF granulocyte count normal,CSF granulocyte count abnormal,Unmatched,1st
CSF lactate dehydrogenase increased,CSF lactate dehydrogenase increased,CSF lactate dehydrogenase decreased,Unmatched,1st
CSF lymphocyte count normal,CSF lymphocyte count normal,CSF lymphocyte count abnormal,Unmatched,1st
CSF pH increased,CSF pH increased,CSF pH decreased,Unmatched,1st
CSF pH normal,CSF pH normal,CSF pH abnormal,Unmatched,1st
CSF pressure increased,CSF pressure increased,CSF pressure decreased,Unmatched,1st
CSF protein increased,CSF protein increased,CSF protein decreased,Unmatched,1st
CSF protein normal,CSF protein normal,CSF protein abnormal,Unmatched,1st
CSF specific gravity increased,CSF specific gravity increased,CSF specific gravity decreased,Unmatched,1st
CSF specific gravity normal,CSF specific gravity normal,CSF specific gravity abnormal,Unmatched,1st
Cutaneous T-cell lymphoma stage III,Cutaneous T-cell lymphoma stage III,Cutaneous T-cell lymphoma stage II,Unmatched,1st
Cutaneous T-cell lymphoma stage IV,Cutaneous T-cell lymphoma stage IV,Cutaneous T-cell lymphoma stage II,Unmatched,1st
Cystogram normal,Cystogram normal,Cystogram abnormal,Unmatched,1st
Cystoscopy normal,Cystoscopy normal,Cystoscopy abnormal,Unmatched,1st
Device leakage,Device leakage,Device breakage,Unmatched,1st
Differential white blood cell count normal,Differential white blood cell count normal,Differential white blood cell count abnormal,Unmatched,1st
Diffuse large B-cell lymphoma stage III,Diffuse large B-cell lymphoma stage III,Diffuse large B-cell lymphoma stage II,Unmatched,1st
Diffuse large B-cell lymphoma stage IV,Diffuse large B-cell lymphoma stage IV,Diffuse large B-cell lymphoma stage II,Unmatched,1st
Directional Doppler flow tests normal,Directional Doppler flow tests normal,Directional Doppler flow tests abnormal,Unmatched,1st
Drug level increased,Drug level increased,Drug level decreased,Unmatched,1st
Echoencephalogram normal,Echoencephalogram normal,Echoencephalogram abnormal,Unmatched,1st
Electrocardiogram ambulatory normal,Electrocardiogram ambulatory normal,Electrocardiogram ambulatory abnormal,Unmatched,1st
Electrocardiogram normal,Electrocardiogram normal,Electrocardiogram abnormal,Unmatched,1st
Electrocardiogram QRS complex normal,Electrocardiogram QRS complex normal,Electrocardiogram QRS complex abnormal,Unmatched,1st
Electrocardiogram ST segment normal,Electrocardiogram ST segment normal,Electrocardiogram ST segment abnormal,Unmatched,1st
Electrocochleogram normal,Electrocochleogram normal,Electrocochleogram abnormal,Unmatched,1st
Electroencephalogram normal,Electroencephalogram normal,Electroencephalogram abnormal,Unmatched,1st
Electromyogram normal,Electromyogram normal,Electromyogram abnormal,Unmatched,1st
Electronystagmogram normal,Electronystagmogram normal,Electronystagmogram abnormal,Unmatched,1st
Electrooculogram normal,Electrooculogram normal,Electrooculogram abnormal,Unmatched,1st
Electrophoresis protein normal,Electrophoresis protein normal,Electrophoresis protein abnormal,Unmatched,1st
Encephalitis western equine,Encephalitis western equine,Encephalitis eastern equine,Unmatched,1st
Endometrial cancer stage I,Endometrial cancer stage I,Endometrial cancer stage 0,Unmatched,1st
Endometrial cancer stage III,Endometrial cancer stage III,Endometrial cancer stage II,Unmatched,1st
Endometrial cancer stage IV,Endometrial cancer stage IV,Endometrial cancer stage II,Unmatched,1st
Endometrial hypoplasia,Endometrial hypoplasia,Endometrial hyperplasia,Unmatched,1st
Endoscopic retrograde cholangiopancreatography normal,Endoscopic retrograde cholangiopancreatography normal,Endoscopic retrograde cholangiopancreatography abnormal,Unmatched,1st
Endoscopy biliary tract normal,Endoscopy biliary tract normal,Endoscopy biliary tract abnormal,Unmatched,1st
Endoscopy large bowel normal,Endoscopy large bowel normal,Endoscopy large bowel abnormal,Unmatched,1st
Endoscopy small intestine normal,Endoscopy small intestine normal,Endoscopy small intestine abnormal,Unmatched,1st
Endoscopy upper gastrointestinal tract normal,Endoscopy upper gastrointestinal tract normal,Endoscopy upper gastrointestinal tract abnormal,Unmatched,1st
Enophthalmos,Enophthalmos,Anophthalmos,Unmatched,1st
Eosinophil count increased,Eosinophil count increased,Eosinophil count decreased,Unmatched,1st
Epinephrine increased,Epinephrine increased,Epinephrine decreased,Unmatched,1st
Erection increased,Erection increased,Ejection fraction decreased,Unmatched,1st
Exercise electrocardiogram normal,Exercise electrocardiogram normal,Exercise electrocardiogram abnormal,Unmatched,1st
Exercise test normal,Exercise test normal,Exercise test abnormal,Unmatched,1st
Expiratory reserve volume increased,Expiratory reserve volume increased,Expiratory reserve volume decreased,Unmatched,1st
Expiratory reserve volume normal,Expiratory reserve volume normal,Expiratory reserve volume abnormal,Unmatched,1st
Extragonadal primary germ cell tumour mixed stage III,Extragonadal primary germ cell tumour mixed stage III,Extragonadal primary germ cell tumour mixed stage II,Unmatched,1st
Extragonadal primary non-seminoma stage III,Extragonadal primary non-seminoma stage III,Extragonadal primary non-seminoma stage II,Unmatched,1st
Extragonadal primary non-seminoma stage IV,Extragonadal primary non-seminoma stage IV,Extragonadal primary non-seminoma stage II,Unmatched,1st
Extragonadal primary seminoma (pure) stage III,Extragonadal primary seminoma (pure) stage III,Extragonadal primary seminoma (pure) stage II,Unmatched,1st
Extragonadal primary seminoma (pure) stage IV,Extragonadal primary seminoma (pure) stage IV,Extragonadal primary seminoma (pure) stage II,Unmatched,1st
Extranodal marginal zone B-cell lymphoma (MALT type) stage III,Extranodal marginal zone B-cell lymphoma (MALT type) stage III,Extranodal marginal zone B-cell lymphoma (MALT type) stage II,Unmatched,1st
Extranodal marginal zone B-cell lymphoma (MALT type) stage IV,Extranodal marginal zone B-cell lymphoma (MALT type) stage IV,Extranodal marginal zone B-cell lymphoma (MALT type) stage II,Unmatched,1st
Eye disorder,Eye disorder,Ear disorder,Unmatched,1st
Eye haemorrhage,Eye haemorrhage,Ear haemorrhage,Unmatched,1st
Eye infection,Eye infection,Ear infection,Unmatched,1st
Eye pain,Eye pain,Ear pain,Unmatched,1st
Eye swelling,Eye swelling,Ear swelling,Unmatched,1st
