MRA_term,Modified_term,ChangedBack,SearcherReturned_term,State,Rank
Blood lead,blood steer,blood steer,Blood smear test abnormal,Unmatched,4th
Blood lead,blood run,blood run,Blood iron increased,Unmatched,4th
Blood lead,blood pass,blood pass,Blood loss anaemia,Unmatched,4th
Blood lead,blood tip,blood tip,Blood HIV RNA decreased,Unmatched,4th
Blood lead,blood take,blood take,Red blood cell sedimentation rate abnormal,Unmatched,4th
Blood lead,blood go,blood go,Blood group AB,Unmatched,4th
Blood lead,blood star,blood star,Blood smear test abnormal,Unmatched,4th
Blood lead,blood topper,blood topper,Blood copper increased,Unmatched,4th
Blood lead abnormal,blood Pb abnormal,blood pb abnormal,Blood creatine phosphokinase MB normal,Unmatched,4th
Blood lead abnormal,blood run abnormal,blood run abnormal,Antemortem blood drug level abnormal,Unmatched,4th
Blood lead decreased,blood hint decreased,blood hint decreased,Blood HIV RNA decreased,Unmatched,4th
Blood lead decreased,blood Pb decreased,blood pb decreased,Blood 25-hydroxycholecalciferol decreased,Unmatched,4th
Blood lead decreased,blood run decreased,blood run decreased,Blood HIV RNA decreased,Unmatched,4th
Blood lead increased,blood hint increased,blood hint increased,Blood HIV RNA decreased,Unmatched,4th
Blood lead increased,blood Pb increased,blood pb increased,Blood 25-hydroxycholecalciferol decreased,Unmatched,4th
Blood lead increased,blood run increased,blood run increased,Blood HIV RNA decreased,Unmatched,4th
Blood lead normal,blood Pb normal,blood pb normal,Blood creatine phosphokinase MB normal,Unmatched,4th
Blood lead normal,blood run normal,blood run normal,Antemortem blood drug level abnormal,Unmatched,4th
Blood magnesium,blood Mg,blood mg,Blood group AB,Unmatched,4th
Blood magnesium decreased,blood Mg decreased,blood mg decreased,Blood creatine phosphokinase MM increased,Unmatched,4th
Blood magnesium increased,blood Mg increased,blood mg increased,Blood creatine phosphokinase MM increased,Unmatched,4th
Blood methanol increased,bloody methanol increased,bloody methanol increased,Blood methanol decreased,Unmatched,4th
Blood phosphorus,blood P,blood p,Blood pH increased,Unmatched,4th
Blood potassium,blood K,blood k,Blood group A,Unmatched,4th
Blood potassium abnormal,blood K abnormal,blood k abnormal,Blood immunoglobulin E normal,Unmatched,4th
Blood potassium decreased,blood K decreased,blood k decreased,Blood immunoglobulin E increased,Unmatched,4th
Blood potassium increased,blood K increased,blood k increased,Blood immunoglobulin E increased,Unmatched,4th
Blood potassium normal,blood K normal,blood k normal,Blood immunoglobulin E normal,Unmatched,4th
Blood selenium,blood Se,blood se,Blood group AB,Unmatched,4th
Blood sodium,blood Na,blood na,Blood group A,Unmatched,4th
Blood sodium decreased,blood Na decreased,blood na decreased,Blood HIV RNA decreased,Unmatched,4th
Blood sodium increased,blood Na increased,blood na increased,Blood HIV RNA decreased,Unmatched,4th
Blood urea,rip urea,rip urea,Blood HIV RNA increased,Unmatched,4th
Blood urea decreased,rip urea decreased,rip urea decreased,Tri-iodothyronine free decreased,Unmatched,4th
Blood urea increased,rip urea increased,rip urea increased,Tri-iodothyronine free decreased,Unmatched,4th
Blood urine,parent urine,parent urine,Nontherapeutic agent urine negative,Unmatched,4th
Blood urine,blood pee,blood pee,Blood testosterone free normal,Unmatched,4th
Blood urine,blood water,blood water,Red blood cell sedimentation rate decreased,Unmatched,4th
Blood zinc,rip zinc,rip zinc,Optic nerve cup/disc ratio normal,Unmatched,4th
Blood zinc,blood Zn,blood zn,Blood group AB,Unmatched,4th
Body height,body tall,body tall,Bone marrow tumour cell infiltration,Unmatched,4th
Bone cancer,os cancer,os cancer,Lip and/or oral cavity cancer stage I,Unmatched,4th
Bone cancer,cram cancer,cram cancer,Lip and/or oral cavity cancer stage 0,Unmatched,4th
Bone cyst,drum cyst,drum cyst,Genotype drug resistance test positive,Unmatched,4th
Bone cyst,pearl cyst,pearl cyst,Tear break up time test,Unmatched,4th
Bone cyst,os cyst,os cyst,MERS-CoV test positive,Unmatched,4th
Bone disorder,pearl disorder,pearl disorder,Inner ear disorder,Unmatched,4th
Bone graft,os graft,os graft,Repair of urinary tract injuries,Unmatched,4th
Bone graft,cram graft,cram graft,Removal of foreign body from gastrointestinal tract,Unmatched,4th
Bone graft,bone transplant,bone transplant,Complications of bone marrow transplant,Unmatched,4th
Bone graft,bone transplantation,bone transplantation,Unrelated donor bone marrow transplantation therapy,Unmatched,4th
Bone neoplasm,pearl neoplasm,pearl neoplasm,Benign middle ear neoplasm,Unmatched,4th
Bone neoplasm,bone tumor,bone tumor,Bone giant cell tumour benign,Unmatched,4th
Bone neoplasm,bone tumour,bone tumour,Bone giant cell tumour benign,Unmatched,4th
Bone pain,swot pain,swot pain,White clot in blood present,Unmatched,4th
Bone pain,drum pain,drum pain,Gram stain positive,Unmatched,4th
Bone pain,pearl pain,pearl pain,Fear of weight gain,Unmatched,4th
Bone pain,os pain,os pain,Sarcoma of skin,Unmatched,4th
Bone pain,cram pain,cram pain,Gram stain positive,Unmatched,4th
Bone pain,bone infliction,bone infliction,Bovine pustular stomatitis virus infection,Unmatched,4th
Bone pain,bone ail,bone ail,"Ear, nose and throat examination normal",Unmatched,4th
Bone pain,bone hurt,bone hurt,Bile duct stone,Unmatched,4th
Bone sarcoma,swot sarcoma,swot sarcoma,Alveolar soft part sarcoma recurrent,Unmatched,4th
Bone scan,drum scan,drum scan,Gram stain positive,Unmatched,4th
Bone scan,os scan,os scan,Yaws of skin,Unmatched,4th
Bone scan,cram scan,cram scan,Gram stain positive,Unmatched,4th
Bone scan,bone read,bone read,Foreign body in ear,Unmatched,4th
Bone scan,bone scanner,bone scanner,Bile duct cancer recurrent,Unmatched,4th
Bone trimming,bone trim,bone trim,Removal of foreign body from joint,Unmatched,4th
Bone trimming,bone crop,bone crop,Removal of foreign body from eyelids,Unmatched,4th
Bone trimming,bone parer,bone parer,Body surface area decreased,Unmatched,4th
Bone trimming,bone cut,bone cut,Bile duct cancer,Unmatched,4th
Bone trimming,bone shave,bone shave,Marginal zone lymphoma stage IV,Unmatched,4th
Bone trimming,bone pare,bone pare,Body surface area,Unmatched,4th
Bone trimming,bone lop,bone lop,Hepatitis non-A non-B non-C,Unmatched,4th
Brain abscess,wit abscess,wit abscess,Application site abscess,Unmatched,4th
Brain abscess,mental abscess,mental abscess,Central nervous system abscess,Unmatched,4th
Brain stem infarction,mental stem infarction,mental stem infarction,Central nervous system fungal infection,Unmatched,4th
Breast abscess,tit abscess,tit abscess,Application site abscess,Unmatched,4th
Breast atrophy,tit atrophy,tit atrophy,Infusion site atrophy,Unmatched,4th
Breast cancer,tit cancer,tit cancer,Lip and/or oral cavity cancer stage 0,Unmatched,4th
Breast cancer stage I,tit cancer stage i,tit cancer stage i,Lip and/or oral cavity cancer stage IV,Unmatched,4th
Breast cellulitis,tit cellulitis,tit cellulitis,Incision site cellulitis,Unmatched,4th
Breast cyst,boob cyst,boob cyst,Blood test normal,Unmatched,4th
Breast cyst,chest cyst,chest cyst,West Nile virus test positive,Unmatched,4th
Breast cyst,tit cyst,tit cyst,HIV test positive,Unmatched,4th
Breast discharge,tit discharge,tit discharge,Injection site discharge,Unmatched,4th
Breast discharge,breast run,breast run,Breast engorgement in newborn,Unmatched,4th
Breast discharge,breast vent,breast vent,Breath alcohol test,Unmatched,4th
Breast discolouration,tit discolouration,tit discolouration,Implant site discolouration,Unmatched,4th
Breast discolouration,breast stain,breast stain,Inflammatory carcinoma of breast stage III,Unmatched,4th
Breast feeding,breast give,breast give,Breast cancer stage IV,Unmatched,4th
Breast feeding,breast run,breast run,Breast engorgement in newborn,Unmatched,4th
Breast feeding,breast feast,breast feast,Breath alcohol test,Unmatched,4th
Breast fibrosis,tit fibrosis,tit fibrosis,Catheter site fibrosis,Unmatched,4th
Breast haemorrhage,tit haemorrhage,tit haemorrhage,Incision site haemorrhage,Unmatched,4th
Breast induration,tit induration,tit induration,Implant site induration,Unmatched,4th
Breast inflammation,tit inflammation,tit inflammation,Infusion site inflammation,Unmatched,4th
Breast mass,boob mass,boob mass,Blood gases normal,Unmatched,4th
Breast mass,tit mass,tit mass,Low set ears,Unmatched,4th
Breast mass,breast spate,breast spate,Breast cancer stage II,Unmatched,4th
Breast mass,breast mint,breast mint,Exposure via breast milk,Unmatched,4th
Breast mass,breast deal,breast deal,Blast cell count decreased,Unmatched,4th
Breast mass,breast stack,breast stack,Breast cancer stage II,Unmatched,4th
Breast mass,breast bulk,breast bulk,Breast milk odour abnormal,Unmatched,4th
Breast mass,breast pile,breast pile,Exposure via breast milk,Unmatched,4th
Breast necrosis,tit necrosis,tit necrosis,Catheter site necrosis,Unmatched,4th
Breast neoplasm,breast tumor,breast tumor,Adrenal rest tumour of the testis,Unmatched,4th
Breast oedema,tit oedema,tit oedema,Infusion site oedema,Unmatched,4th
Breast pain,boob pain,boob pain,Foreign body in mouth,Unmatched,4th
Breast pain,chest pain,chest pain,Graft versus host disease in skin,Unmatched,4th
Breast pain,tit pain,tit pain,Instillation site pain,Unmatched,4th
Breast swelling,tit swelling,tit swelling,Infusion site swelling,Unmatched,4th
Breast swelling,breast bump,breast bump,Tear break up time decreased,Unmatched,4th
Breast swelling,breast well,breast well,Blast cells present,Unmatched,4th
Breast swelling,breast swell,breast swell,Blast cell count decreased,Unmatched,4th
Breath holding,breath give,breath give,Breast cancer stage IV,Unmatched,4th
Breath holding,breath take,breath take,Breast cancer male,Unmatched,4th
Breath holding,breath bind,breath bind,Lobular breast carcinoma in situ,Unmatched,4th
Breath holding,breath concur,breath concur,Breast cancer female,Unmatched,4th
Burn dressing,burn snip,burn snip,Third degree chemical burn of skin,Unmatched,4th
Burn dressing,burn tog,burn tog,Chemical burn of skin,Unmatched,4th
Burn dressing,burn coif,burn coif,Chemical burn of skin,Unmatched,4th
Burn operation,tan operation,tan operation,Middle ear operation,Unmatched,4th
Cachexia,waste,waste,Vulvovaginal warts,Unmatched,4th
Cachexia,wasting,wasting,Potassium wasting nephropathy,Unmatched,4th
Calcium deficiency,Ca deficiency,ca deficiency,Vitamin B6 deficiency,Unmatched,4th
Caregiver,PCP,pcp,Multipathogen PCR test positive,Unmatched,4th
Carotene,carotin,carotin,Carotid pulse,Unmatched,4th
Celibacy,chaste,chaste,CHARGE syndrome,Unmatched,4th
Chemical burn,chemical sting,chemical sting,Second degree chemical burn of skin,Unmatched,4th
Chest pain,breast pain,breast pain,Great saphenous vein closure,Unmatched,4th
Chest pain,chest infliction,chest infliction,West Nile viral infection,Unmatched,4th
Child abuse,tike abuse,tike abuse,T-cell type acute leukaemia,Unmatched,4th
Child abuse,kid abuse,kid abuse,Acid-base balance disorder mixed,Unmatched,4th
Child abuse,tyke abuse,tyke abuse,T-cell type acute leukaemia,Unmatched,4th
Chills,gelid,gelid,Eyelid ptosis,Unmatched,4th
Chills,pall,pall,Faeces pale,Unmatched,4th
Chills,quiver,quiver,Liver scan,Unmatched,4th
Chills,shudder,shudder,Shoulder operation,Unmatched,4th
Chills,cool,cool,Clot retraction,Unmatched,4th
Chills,cooling,cooling,Drooling,Unmatched,4th
Chills,cooler,cooler,Copper deficiency,Unmatched,4th
Chills,tingle,tingle,Single functional kidney,Unmatched,4th
Chills,thrill,thrill,Adult failure to thrive,Unmatched,4th
Chills,icy,icy,Dry eye,Unmatched,4th
Chills,shiver,shiver,Liver abscess,Unmatched,4th
Chills,iciness,iciness,Motion sickness,Unmatched,4th
Chloasma,melasma,melasma,Nodular melanoma,Unmatched,4th
Choking,conk,conk,Bone marrow band neutrophil count increased,Unmatched,4th
Choking,congestive,congestive,Nasal congestion,Unmatched,4th
Choking,clog,clog,Clot retraction time prolonged,Unmatched,4th
Choking,perish,perish,Penis reattachment,Unmatched,4th
Choking,expiration,expiration,Aspiration joint,Unmatched,4th
Choking,gag,gag,Lid lag,Unmatched,4th
Choking,scrag,scrag,Sacral radiculopathy,Unmatched,4th
Choking,backup,backup,Infantile back arching,Unmatched,4th
Choking,Death,death,Brain death,Unmatched,4th
Choking,going,going,Groin pain,Unmatched,4th
Choking,strangulate,strangulate,Inguinal hernia strangulated,Unmatched,4th
Choking,pass,pass,Abdominal mass,Unmatched,4th
Choking,congestion,congestion,Sinus congestion,Unmatched,4th
Choking,croak,croak,Crown lengthening,Unmatched,4th
Choking,decedent,decedent,Blood product transfusion dependent,Unmatched,4th
Choking,fret,fret,Cows milk free diet,Unmatched,4th
Choking,choke,choke,Smoke sensitivity,Unmatched,4th
Choking,choker,choker,Chorea-acanthocytosis,Unmatched,4th
Choking,exit,exit,Gait deviation,Unmatched,4th
Choking,death,death,Brain death,Unmatched,4th
Choking,decease,decease,Aldolase decreased,Unmatched,4th
Choking,die,die,Kosher diet,Unmatched,4th
Choking,foul,foul,Flour sensitivity,Unmatched,4th
Choking,go,go,Allergy to venom,Unmatched,4th
Choking,passing,passing,Gasping syndrome,Unmatched,4th
Chronic lymphocytic leukaemia stage 4,chronic lymphocyte leukaemia stage 4,chronic lymphocyte leukaemia stage 4,Chronic lymphocytic leukaemia stage 3,Unmatched,4th
Chronic lymphocytic leukaemia stage 4,chronic lymphocytic leucaemia stage 4,chronic lymphocytic leucaemia stage 4,Chronic lymphocytic leukaemia stage 3,Unmatched,4th
Chronic lymphocytic leukaemia stage 4,chronic lymphocytic leukemia stage 4,chronic lymphocytic leukemia stage 4,Chronic lymphocytic leukaemia stage 3,Unmatched,4th
Chronic lymphocytic leukaemia stage 4,chronic lymphocytic leukaemia stagy 4,chronic lymphocytic leukaemia stagy 4,Chronic lymphocytic leukaemia stage 3,Unmatched,4th
Chronic lymphocytic leukaemia stage 4,chronic lymphocytic leukaemia stager 4,chronic lymphocytic leukaemia stager 4,Chronic lymphocytic leukaemia stage 3,Unmatched,4th
Chronic lymphocytic leukaemia stage 4,chronic lymphocytic leukaemia stagey 4,chronic lymphocytic leukaemia stagey 4,Chronic lymphocytic leukaemia stage 3,Unmatched,4th
Clang associations,clang tie,clang tie,Lung adenocarcinoma stage III,Unmatched,4th
Cleft lip,rive lip,rive lip,Bile duct cancer stage III,Unmatched,4th
Cleft lip,cling lip,cling lip,Large cell lung cancer stage III,Unmatched,4th
Clonus,clonic,clonic,Colonic fistula,Unmatched,4th
Clubbing,club,club,Cobb syndrome,Unmatched,4th
Clumsiness,inept,inept,Removal of inert matter from skin or subcutaneous tissue,Unmatched,4th
Clumsiness,stiff,stiff,Arthropod sting,Unmatched,4th
Clumsiness,slow,slow,Slow response to stimuli,Unmatched,4th
Clumsiness,stiffness,stiffness,Increased liver stiffness,Unmatched,4th
Coagulation factor IX level,coagulation factor 9 level,coagulation factor 9 level,Coagulation factor V level increased,Unmatched,4th
Coagulation factor IX level decreased,coagulation factor 9 level decreased,coagulation factor 9 level decreased,Coagulation factor X level increased,Unmatched,4th
Coagulation factor IX level increased,coagulation factor 9 level increased,coagulation factor 9 level increased,Coagulation factor X level increased,Unmatched,4th
Coagulation factor IX level normal,coagulation factor 9 level normal,coagulation factor 9 level normal,Coagulation factor X level normal,Unmatched,4th
Coagulation factor VII level,coagulation factor 7 level,coagulation factor 7 level,Coagulation factor V level increased,Unmatched,4th
Coagulation factor VII level decreased,coagulation factor 7 level decreased,coagulation factor 7 level decreased,Coagulation factor X level increased,Unmatched,4th
Coagulation factor VII level increased,coagulation factor 7 level increased,coagulation factor 7 level increased,Coagulation factor X level increased,Unmatched,4th
Coagulation factor VII level normal,coagulation factor 7 level normal,coagulation factor 7 level normal,Coagulation factor X level normal,Unmatched,4th
Coagulation factor VIII level,coagulation factor 8 level,coagulation factor 8 level,Coagulation factor V level increased,Unmatched,4th
Coagulation factor VIII level decreased,coagulation factor 8 level decreased,coagulation factor 8 level decreased,Coagulation factor X level increased,Unmatched,4th
Coagulation factor VIII level increased,coagulation factor 8 level increased,coagulation factor 8 level increased,Coagulation factor X level increased,Unmatched,4th
Coagulation factor VIII level normal,coagulation factor 8 level normal,coagulation factor 8 level normal,Coagulation factor X level normal,Unmatched,4th
Coagulation factor X level,coagulation factor ex level,coagulation factor ex level,Coagulation factor IX level normal,Unmatched,4th
