MRA_term,Modified_term,ChangedBack,SearcherReturned_term,State,Rank
Anaplastic large cell lymphoma T- and null-cell types stage III,anaplastic large cell lymphoma t and null cell type stage iii,anaplastic large cell lymphoma t and null cell type stage iii,Anaplastic large cell lymphoma T- and null-cell types stage II,Unmatched,1st
Anaplastic large cell lymphoma T- and null-cell types stage III,anaplastic large cell lymphoma t and null cell typic stage iii,anaplastic large cell lymphoma t and null cell typic stage iii,Anaplastic large cell lymphoma T- and null-cell types stage II,Unmatched,1st
Anaplastic large cell lymphoma T- and null-cell types stage III,anaplastic large cell lymphoma t and null cell typist stage iii,anaplastic large cell lymphoma t and null cell typist stage iii,Anaplastic large cell lymphoma T- and null-cell types stage II,Unmatched,1st
Anaplastic large cell lymphoma T- and null-cell types stage III,anaplastic large cell lymphoma t and null cell types stagy iii,anaplastic large cell lymphoma t and null cell types stagy iii,Anaplastic large cell lymphoma T- and null-cell types stage II,Unmatched,1st
Anaplastic large cell lymphoma T- and null-cell types stage III,anaplastic large cell lymphoma t and null cell types stager iii,anaplastic large cell lymphoma t and null cell types stager iii,Anaplastic large cell lymphoma T- and null-cell types stage II,Unmatched,1st
Anaplastic large cell lymphoma T- and null-cell types stage III,anaplastic large cell lymphoma t and null cell types stagey iii,anaplastic large cell lymphoma t and null cell types stagey iii,Anaplastic large cell lymphoma T- and null-cell types stage II,Unmatched,1st
Anaplastic large cell lymphoma T- and null-cell types stage III,anaplastic large cell lymphoma t and null cell types stage 3,anaplastic large cell lymphoma t and null cell types stage 3,Anaplastic large cell lymphoma T- and null-cell types stage I,Unmatched,1st
Anaplastic large cell lymphoma T- and null-cell types stage III,anaplastic large cell lymphoma t and null cell types stage III,anaplastic large cell lymphoma t and null cell types stage iii,Anaplastic large cell lymphoma T- and null-cell types stage II,Unmatched,1st
Anaplastic large cell lymphoma T- and null-cell types stage IV,anaplasia large cell lymphoma t and null cell types stage iv,anaplasia large cell lymphoma t and null cell types stage iv,Anaplastic large cell lymphoma T- and null-cell types stage II,Unmatched,1st
Anaplastic large cell lymphoma T- and null-cell types stage IV,anaplastic large cell lymphoma T and null cell types stage iv,anaplastic large cell lymphoma t and null cell types stage iv,Anaplastic large cell lymphoma T- and null-cell types stage II,Unmatched,1st
Anaplastic large cell lymphoma T- and null-cell types stage IV,anaplastic large cell lymphoma t and nil cell types stage iv,anaplastic large cell lymphoma t and nil cell types stage iv,Anaplastic large cell lymphoma T- and null-cell types stage II,Unmatched,1st
Anaplastic large cell lymphoma T- and null-cell types stage IV,anaplastic large cell lymphoma t and null cell type stage iv,anaplastic large cell lymphoma t and null cell type stage iv,Anaplastic large cell lymphoma T- and null-cell types stage II,Unmatched,1st
Anaplastic large cell lymphoma T- and null-cell types stage IV,anaplastic large cell lymphoma t and null cell typic stage iv,anaplastic large cell lymphoma t and null cell typic stage iv,Anaplastic large cell lymphoma T- and null-cell types stage II,Unmatched,1st
Anaplastic large cell lymphoma T- and null-cell types stage IV,anaplastic large cell lymphoma t and null cell typist stage iv,anaplastic large cell lymphoma t and null cell typist stage iv,Anaplastic large cell lymphoma T- and null-cell types stage II,Unmatched,1st
Anaplastic large cell lymphoma T- and null-cell types stage IV,anaplastic large cell lymphoma t and null cell types stagy iv,anaplastic large cell lymphoma t and null cell types stagy iv,Anaplastic large cell lymphoma T- and null-cell types stage II,Unmatched,1st
Anaplastic large cell lymphoma T- and null-cell types stage IV,anaplastic large cell lymphoma t and null cell types stager iv,anaplastic large cell lymphoma t and null cell types stager iv,Anaplastic large cell lymphoma T- and null-cell types stage II,Unmatched,1st
Anaplastic large cell lymphoma T- and null-cell types stage IV,anaplastic large cell lymphoma t and null cell types stagey iv,anaplastic large cell lymphoma t and null cell types stagey iv,Anaplastic large cell lymphoma T- and null-cell types stage II,Unmatched,1st
Anaplastic large cell lymphoma T- and null-cell types stage IV,anaplastic large cell lymphoma t and null cell types stage IV,anaplastic large cell lymphoma t and null cell types stage iv,Anaplastic large cell lymphoma T- and null-cell types stage II,Unmatched,1st
Anaplastic large cell lymphoma T- and null-cell types stage IV,anaplastic large cell lymphoma t and null cell types stage 4,anaplastic large cell lymphoma t and null cell types stage 4,Anaplastic large cell lymphoma T- and null-cell types stage I,Unmatched,1st
Aneurysm,aneurismal,aneurismal,Aneurysmal bone cyst,Unmatched,1st
Anger,choler,choler,Cholera,Unmatched,1st
Anger,ire,ire,Dry eye,Unmatched,1st
Anger,choleric,choleric,Choluria,Unmatched,1st
Anger,wrath,wrath,Death,Unmatched,1st
Anger,ira,ira,IgA nephropathy,Unmatched,1st
Angiocentric lymphoma stage II,angiocentric lymphoma stage 2,angiocentric lymphoma stage 2,Angiocentric lymphoma stage I,Unmatched,1st
Angiocentric lymphoma stage III,angiocentric lymphoma stagy iii,angiocentric lymphoma stagy iii,Angiocentric lymphoma stage II,Unmatched,1st
Angiocentric lymphoma stage III,angiocentric lymphoma stager iii,angiocentric lymphoma stager iii,Angiocentric lymphoma stage II,Unmatched,1st
Angiocentric lymphoma stage III,angiocentric lymphoma stagey iii,angiocentric lymphoma stagey iii,Angiocentric lymphoma stage II,Unmatched,1st
Angiocentric lymphoma stage III,angiocentric lymphoma stage 3,angiocentric lymphoma stage 3,Angiocentric lymphoma stage I,Unmatched,1st
Angiocentric lymphoma stage III,angiocentric lymphoma stage III,angiocentric lymphoma stage iii,Angiocentric lymphoma stage II,Unmatched,1st
Angiocentric lymphoma stage IV,angiocentric lymphoma stagy iv,angiocentric lymphoma stagy iv,Angiocentric lymphoma stage II,Unmatched,1st
Angiocentric lymphoma stage IV,angiocentric lymphoma stager iv,angiocentric lymphoma stager iv,Angiocentric lymphoma stage II,Unmatched,1st
Angiocentric lymphoma stage IV,angiocentric lymphoma stagey iv,angiocentric lymphoma stagey iv,Angiocentric lymphoma stage II,Unmatched,1st
Angiocentric lymphoma stage IV,angiocentric lymphoma stage IV,angiocentric lymphoma stage iv,Angiocentric lymphoma stage II,Unmatched,1st
Angiocentric lymphoma stage IV,angiocentric lymphoma stage 4,angiocentric lymphoma stage 4,Angiocentric lymphoma stage I,Unmatched,1st
Angioedema,atrophedema,atrophedema,Atrophoderma of Pasini and Pierini,Unmatched,1st
Angiogram retina normal,angiogram retinal normal,angiogram retinal normal,Angiogram retina abnormal,Unmatched,1st
Angioimmunoblastic T-cell lymphoma stage II,angioimmunoblastic t cell lymphoma stage 2,angioimmunoblastic t cell lymphoma stage 2,Angioimmunoblastic T-cell lymphoma stage I,Unmatched,1st
Angioimmunoblastic T-cell lymphoma stage III,angioimmunoblastic T cell lymphoma stage iii,angioimmunoblastic t cell lymphoma stage iii,Angioimmunoblastic T-cell lymphoma stage II,Unmatched,1st
Angioimmunoblastic T-cell lymphoma stage III,angioimmunoblastic t cell lymphoma stagy iii,angioimmunoblastic t cell lymphoma stagy iii,Angioimmunoblastic T-cell lymphoma stage II,Unmatched,1st
Angioimmunoblastic T-cell lymphoma stage III,angioimmunoblastic t cell lymphoma stager iii,angioimmunoblastic t cell lymphoma stager iii,Angioimmunoblastic T-cell lymphoma stage II,Unmatched,1st
Angioimmunoblastic T-cell lymphoma stage III,angioimmunoblastic t cell lymphoma stagey iii,angioimmunoblastic t cell lymphoma stagey iii,Angioimmunoblastic T-cell lymphoma stage II,Unmatched,1st
Angioimmunoblastic T-cell lymphoma stage III,angioimmunoblastic t cell lymphoma stage 3,angioimmunoblastic t cell lymphoma stage 3,Angioimmunoblastic T-cell lymphoma stage I,Unmatched,1st
Angioimmunoblastic T-cell lymphoma stage III,angioimmunoblastic t cell lymphoma stage III,angioimmunoblastic t cell lymphoma stage iii,Angioimmunoblastic T-cell lymphoma stage II,Unmatched,1st
Angioimmunoblastic T-cell lymphoma stage IV,angioimmunoblastic T cell lymphoma stage iv,angioimmunoblastic t cell lymphoma stage iv,Angioimmunoblastic T-cell lymphoma stage II,Unmatched,1st
Angioimmunoblastic T-cell lymphoma stage IV,angioimmunoblastic t cell lymphoma stagy iv,angioimmunoblastic t cell lymphoma stagy iv,Angioimmunoblastic T-cell lymphoma stage II,Unmatched,1st
Angioimmunoblastic T-cell lymphoma stage IV,angioimmunoblastic t cell lymphoma stager iv,angioimmunoblastic t cell lymphoma stager iv,Angioimmunoblastic T-cell lymphoma stage II,Unmatched,1st
Angioimmunoblastic T-cell lymphoma stage IV,angioimmunoblastic t cell lymphoma stagey iv,angioimmunoblastic t cell lymphoma stagey iv,Angioimmunoblastic T-cell lymphoma stage II,Unmatched,1st
Angioimmunoblastic T-cell lymphoma stage IV,angioimmunoblastic t cell lymphoma stage IV,angioimmunoblastic t cell lymphoma stage iv,Angioimmunoblastic T-cell lymphoma stage II,Unmatched,1st
Angioimmunoblastic T-cell lymphoma stage IV,angioimmunoblastic t cell lymphoma stage 4,angioimmunoblastic t cell lymphoma stage 4,Angioimmunoblastic T-cell lymphoma stage I,Unmatched,1st
Angiotensin I increased,angiotonin i increased,angiotonin i increased,Angiotensin I decreased,Unmatched,1st
Angiotensin I increased,angiotensin I increased,angiotensin i increased,Angiotensin I decreased,Unmatched,1st
Angiotensin I increased,angiotensin 1 increased,angiotensin 1 increased,Angiotensin I decreased,Unmatched,1st
Angiotensin I normal,angiotonin i normal,angiotonin i normal,Angiotensin I abnormal,Unmatched,1st
Angiotensin I normal,angiotensin I normal,angiotensin i normal,Angiotensin I abnormal,Unmatched,1st
Angiotensin I normal,angiotensin 1 normal,angiotensin 1 normal,Angiotensin I abnormal,Unmatched,1st
Angiotensin II,angiotensin 2,angiotensin 2,Angiotensin I,Unmatched,1st
Angiotensin II abnormal,angiotensin 2 abnormal,angiotensin 2 abnormal,Angiotensin I abnormal,Unmatched,1st
Angiotensin II decreased,angiotensin 2 decreased,angiotensin 2 decreased,Angiotensin I decreased,Unmatched,1st
Angiotensin II increased,angiotonin ii increased,angiotonin ii increased,Angiotensin II decreased,Unmatched,1st
Angiotensin II increased,angiotensin II increased,angiotensin ii increased,Angiotensin II decreased,Unmatched,1st
Angiotensin II increased,angiotensin 2 increased,angiotensin 2 increased,Angiotensin I decreased,Unmatched,1st
Angiotensin II normal,angiotonin ii normal,angiotonin ii normal,Angiotensin II abnormal,Unmatched,1st
Angiotensin II normal,angiotensin II normal,angiotensin ii normal,Angiotensin II abnormal,Unmatched,1st
Angiotensin II normal,angiotensin 2 normal,angiotensin 2 normal,Angiotensin I abnormal,Unmatched,1st
Animal bite,beast bite,beast bite,Heart rate,Unmatched,1st
Animal bite,carnal bite,carnal bite,Accessory carpal bone,Unmatched,1st
Animal bite,brute bite,brute bite,"Acute encephalitis with refractory, repetitive partial seizures",Unmatched,1st
Animal bite,animal sting,animal sting,Anal skin tags,Unmatched,1st
Animal bite,animal prick,animal prick,CHA2DS2-VASc annual stroke risk low,Unmatched,1st
Animal bite,animal racy,animal racy,Anal rash,Unmatched,1st
Animal scratch,animal incision,animal incision,Anal fissure excision,Unmatched,1st
Animal scratch,animal prick,animal prick,CHA2DS2-VASc annual stroke risk low,Unmatched,1st
Animal scratch,animal gelt,animal gelt,Anal squamous cell carcinoma,Unmatched,1st
Animal scratch,animal strike,animal strike,CHA2DS2-VASc annual stroke risk low,Unmatched,1st
Animal scratch,animal start,animal start,Anal cancer stage 0,Unmatched,1st
Animal scratch,animal excision,animal excision,Anal fissure excision,Unmatched,1st
Animal scratch,animal cancel,animal cancel,Anal cancer,Unmatched,1st
Animal scratch,animal scar,animal scar,Anal pap smear,Unmatched,1st
Animal scratch,animal mark,animal mark,Anomaly of middle ear congenital,Unmatched,1st
Animal scratch,animal sugar,animal sugar,Anal pap smear,Unmatched,1st
Animal scratch,animal lucre,animal lucre,Anal ulcer,Unmatched,1st
Animal scratch,animal pelf,animal pelf,Anal squamous cell carcinoma,Unmatched,1st
Animal scratch,animal slit,animal slit,Anal skin tags,Unmatched,1st
Animal scratch,animal loot,animal loot,Antral follicle count low,Unmatched,1st
Anion gap,anion col,anion col,Non-small cell lung cancer,Unmatched,1st
Anion gap increased,anionic gap increased,anionic gap increased,Anion gap decreased,Unmatched,1st
Anion gap normal,anionic gap normal,anionic gap normal,Anion gap abnormal,Unmatched,1st
Anorchism,anorchidism,anorchidism,Monorchidism,Unmatched,1st
Anosmia,anosmatic,anosmatic,Aromatic L-amino acid decarboxylase deficiency,Unmatched,1st
Anoxia,anoxic,anoxic,Seizure anoxic,Unmatched,1st
Antidiuretic hormone abnormality,antidiuretic hormone abnormal,antidiuretic hormone abnormal,Blood antidiuretic hormone abnormal,Unmatched,1st
Antisocial behaviour,asocial behaviour,asocial behaviour,Asocial behaviour,Unmatched,1st
Anuria,anuresis,anuresis,Enuresis,Unmatched,1st
Anuria,anuretic,anuretic,Diuretic therapy,Unmatched,1st
Apathy,numb,numb,Numb chin syndrome,Unmatched,1st
Apathy,indifference,indifference,Indifference,Unmatched,1st
Apathy,indifferent,indifferent,Indifference,Unmatched,1st
Apolipoprotein A-I,apolipoprotein a one,apolipoprotein a one,Apolipoprotein E gene status assay,Unmatched,1st
Apolipoprotein A-I,apolipoprotein a ane,apolipoprotein a ane,Apolipoprotein E gene status assay,Unmatched,1st
Apolipoprotein A-I increased,apolipoprotein A i increased,apolipoprotein a i increased,Apolipoprotein A-I decreased,Unmatched,1st
Apolipoprotein A-I increased,apolipoprotein amp i increased,apolipoprotein amp i increased,Apolipoprotein A-I decreased,Unmatched,1st
Apolipoprotein A-I increased,apolipoprotein a I increased,apolipoprotein a i increased,Apolipoprotein A-I decreased,Unmatched,1st
Apolipoprotein A-I increased,apolipoprotein a 1 increased,apolipoprotein a 1 increased,Apolipoprotein A-I decreased,Unmatched,1st
Apolipoprotein A-I normal,apolipoprotein A i normal,apolipoprotein a i normal,Apolipoprotein A-I abnormal,Unmatched,1st
Apolipoprotein A-I normal,apolipoprotein amp i normal,apolipoprotein amp i normal,Apolipoprotein A-I abnormal,Unmatched,1st
Apolipoprotein A-I normal,apolipoprotein a I normal,apolipoprotein a i normal,Apolipoprotein A-I abnormal,Unmatched,1st
Apolipoprotein A-I normal,apolipoprotein a 1 normal,apolipoprotein a 1 normal,Apolipoprotein A-I abnormal,Unmatched,1st
Apolipoprotein A-II,apolipoprotein a 2,apolipoprotein a 2,Apolipoprotein A-I,Unmatched,1st
Apolipoprotein A-II decreased,apolipoprotein a 2 decreased,apolipoprotein a 2 decreased,Apolipoprotein A-I decreased,Unmatched,1st
Apolipoprotein A-II increased,apolipoprotein A ii increased,apolipoprotein a ii increased,Apolipoprotein A-II decreased,Unmatched,1st
Apolipoprotein A-II increased,apolipoprotein amp ii increased,apolipoprotein amp ii increased,Apolipoprotein A-II decreased,Unmatched,1st
Apolipoprotein A-II increased,apolipoprotein a II increased,apolipoprotein a ii increased,Apolipoprotein A-II decreased,Unmatched,1st
Apolipoprotein A-II increased,apolipoprotein a 2 increased,apolipoprotein a 2 increased,Apolipoprotein A-I decreased,Unmatched,1st
Apolipoprotein A-II normal,apolipoprotein a 2 normal,apolipoprotein a 2 normal,Apolipoprotein A-I abnormal,Unmatched,1st
Apolipoprotein B increased,apolipoprotein B increased,apolipoprotein b increased,Apolipoprotein B decreased,Unmatched,1st
Apolipoprotein B normal,apolipoprotein B normal,apolipoprotein b normal,Apolipoprotein B abnormal,Unmatched,1st
