MRA_term,Modified_term,ChangedBack,SearcherReturned_term,State,Rank
Breast cyst,chest cyst,chest cyst,West Nile virus test negative,Unmatched,5th
Breast cyst,tit cyst,tit cyst,Injection site cyst,Unmatched,5th
Breast discharge,tit discharge,tit discharge,Puncture site discharge,Unmatched,5th
Breast discharge,breast run,breast run,Blast crisis in myelogenous leukaemia,Unmatched,5th
Breast discharge,breast vent,breast vent,Breath alcohol test positive,Unmatched,5th
Breast discolouration,tit discolouration,tit discolouration,Infusion site discolouration,Unmatched,5th
Breast discolouration,breast stain,breast stain,Inflammatory carcinoma of breast stage IV,Unmatched,5th
Breast feeding,breast run,breast run,Blast crisis in myelogenous leukaemia,Unmatched,5th
Breast feeding,breast feast,breast feast,Breath alcohol test positive,Unmatched,5th
Breast fibrosis,tit fibrosis,tit fibrosis,Administration site fibrosis,Unmatched,5th
Breast haemorrhage,tit haemorrhage,tit haemorrhage,Puncture site haemorrhage,Unmatched,5th
Breast induration,tit induration,tit induration,Vaccination site induration,Unmatched,5th
Breast inflammation,tit inflammation,tit inflammation,Implant site inflammation,Unmatched,5th
Breast mass,boob mass,boob mass,Body mass index,Unmatched,5th
Breast mass,tit mass,tit mass,Petit mal epilepsy,Unmatched,5th
Breast mass,breast spate,breast spate,Breast cancer stage III,Unmatched,5th
Breast mass,breast mint,breast mint,Neonatal insufficient breast milk syndrome,Unmatched,5th
Breast mass,breast deal,breast deal,Breast implant-associated anaplastic large cell lymphoma,Unmatched,5th
Breast mass,breast stack,breast stack,Breast cancer stage III,Unmatched,5th
Breast mass,breast bulk,breast bulk,Exposure via breast milk,Unmatched,5th
Breast mass,breast pile,breast pile,Neonatal insufficient breast milk syndrome,Unmatched,5th
Breast necrosis,tit necrosis,tit necrosis,Implant site necrosis,Unmatched,5th
Breast oedema,tit oedema,tit oedema,Catheter site oedema,Unmatched,5th
Breast pain,boob pain,boob pain,Loose body in joint,Unmatched,5th
Breast pain,chest pain,chest pain,Graft versus host disease in liver,Unmatched,5th
Breast pain,tit pain,tit pain,Catheter site pain,Unmatched,5th
Breast swelling,tit swelling,tit swelling,Implant site swelling,Unmatched,5th
Breast swelling,breast well,breast well,Blast cells absent,Unmatched,5th
Breast swelling,breast swell,breast swell,Breast implant-associated anaplastic large cell lymphoma,Unmatched,5th
Breath holding,breath take,breath take,Breast cancer stage I,Unmatched,5th
Breath holding,breath concur,breath concur,Breast cancer male,Unmatched,5th
Burn dressing,burn snip,burn snip,Fourth degree chemical burn of skin,Unmatched,5th
Burn dressing,burn tog,burn tog,Birt-Hogg-Dube syndrome,Unmatched,5th
Burn dressing,burn coif,burn coif,Cutaneous horn of eyelid,Unmatched,5th
Burn operation,tan operation,tan operation,Hand repair operation,Unmatched,5th
Cachexia,waste,waste,Water intoxication,Unmatched,5th
Cachexia,wasting,wasting,Renal salt-wasting syndrome,Unmatched,5th
Calcium deficiency,Ca deficiency,ca deficiency,Vitamin C deficiency,Unmatched,5th
Caregiver,PCP,pcp,PCO2,Unmatched,5th
Carotene,carotin,carotin,Carotid arteriosclerosis,Unmatched,5th
Celibacy,chaste,chaste,Chance fracture,Unmatched,5th
Chemical burn,chemical sting,chemical sting,Third degree chemical burn of skin,Unmatched,5th
Chest pain,breast pain,breast pain,Blast crisis in myelogenous leukaemia,Unmatched,5th
Child abuse,tike abuse,tike abuse,Mature B-cell type acute leukaemia,Unmatched,5th
Child abuse,kid abuse,kid abuse,Inadequate aseptic technique in use of product,Unmatched,5th
Child abuse,tyke abuse,tyke abuse,Mature B-cell type acute leukaemia,Unmatched,5th
Chills,gelid,gelid,Eyelid retraction,Unmatched,5th
Chills,pall,pall,B-cell small lymphocytic lymphoma,Unmatched,5th
Chills,quiver,quiver,Liver tenderness,Unmatched,5th
Chills,shudder,shudder,Sudden death,Unmatched,5th
Chills,cool,cool,Cold sweat,Unmatched,5th
Chills,cooling,cooling,Choking sensation,Unmatched,5th
Chills,cooler,cooler,Urine copper,Unmatched,5th
Chills,tingle,tingle,Biopsy tongue,Unmatched,5th
Chills,thrill,thrill,Failed trial of labour,Unmatched,5th
Chills,icy,icy,Dry mouth,Unmatched,5th
Chills,shiver,shiver,Liver disorder,Unmatched,5th
Chills,iciness,iciness,Serum sickness,Unmatched,5th
Chloasma,melasma,melasma,Retinal melanoma,Unmatched,5th
Choking,conk,conk,Bone marrow polymorphonuclear leukocyte count increased,Unmatched,5th
Choking,congestive,congestive,Pelvic congestion,Unmatched,5th
Choking,clog,clog,Clot retraction time shortened,Unmatched,5th
Choking,perish,perish,Penis injury,Unmatched,5th
Choking,expiration,expiration,Aspiration spermatocele,Unmatched,5th
Choking,gag,gag,Osmolar gap,Unmatched,5th
Choking,scrag,scrag,Scab,Unmatched,5th
Choking,Death,death,Cardiac death,Unmatched,5th
Choking,going,going,Growing pains,Unmatched,5th
Choking,strangulate,strangulate,Femoral hernia strangulated,Unmatched,5th
Choking,pass,pass,Breast mass,Unmatched,5th
Choking,congestion,congestion,Spleen congestion,Unmatched,5th
Choking,croak,croak,Broad ligament haematoma,Unmatched,5th
Choking,decedent,decedent,Hormone-dependent prostate cancer,Unmatched,5th
Choking,fret,fret,Free haemoglobin,Unmatched,5th
Choking,choke,choke,Chorea-acanthocytosis,Unmatched,5th
Choking,choker,choker,Cholera immunisation,Unmatched,5th
Choking,exit,exit,Parkinsonian gait,Unmatched,5th
Choking,death,death,Cardiac death,Unmatched,5th
Choking,decease,decease,Ammonia decreased,Unmatched,5th
Choking,die,die,Lip dry,Unmatched,5th
Choking,foul,foul,Food allergy,Unmatched,5th
Choking,go,go,Brachytherapy to bladder,Unmatched,5th
Choking,passing,passing,Transcutaneous pacing,Unmatched,5th
Clang associations,clang tie,clang tie,Salivary gland cancer stage III,Unmatched,5th
Cleft lip,rive lip,rive lip,High grade B-cell lymphoma Burkitt-like lymphoma stage III,Unmatched,5th
Cleft lip,cling lip,cling lip,Non-small cell lung cancer stage III,Unmatched,5th
Clonus,clonic,clonic,Colonic haematoma,Unmatched,5th
Clubbing,club,club,Dural bleb,Unmatched,5th
Clumsiness,stiff,stiff,Venomous sting,Unmatched,5th
Clumsiness,slow,slow,Slow vital capacity abnormal,Unmatched,5th
Coagulation factor IX level,coagulation factor 9 level,coagulation factor 9 level,Coagulation factor V level normal,Unmatched,5th
Coagulation factor VII level,coagulation factor 7 level,coagulation factor 7 level,Coagulation factor V level normal,Unmatched,5th
Coagulation factor VIII level,coagulation factor 8 level,coagulation factor 8 level,Coagulation factor V level normal,Unmatched,5th
Coagulation factor X level,coagulation factor ex level,coagulation factor ex level,Coagulation factor IX level abnormal,Unmatched,5th
Coagulation factor X level increased,coagulation factor X level increased,coagulation factor x level increased,Coagulation factor X level decreased,Unmatched,5th
Coagulation factor X level increased,coagulation factor x leveler increased,coagulation factor x leveler increased,Coagulation factor X level decreased,Unmatched,5th
Coagulation factor X level increased,coagulation factor x even increased,coagulation factor x even increased,Coagulation factor X level decreased,Unmatched,5th
Coagulation factor XII level decreased,coagulation factor XII level decreased,coagulation factor xii level decreased,Coagulation factor VIII level decreased,Unmatched,5th
Coagulation factor XII level decreased,coagulation factor xii leveler decreased,coagulation factor xii leveler decreased,Coagulation factor VIII level decreased,Unmatched,5th
Coagulation factor XII level decreased,coagulation factor xii even decreased,coagulation factor xii even decreased,Coagulation factor VIII level decreased,Unmatched,5th
Coagulation factor XII level increased,coagulation factor XII level increased,coagulation factor xii level increased,Coagulation factor VIII level decreased,Unmatched,5th
Coagulation factor XII level increased,coagulation factor xii leveler increased,coagulation factor xii leveler increased,Coagulation factor VIII level decreased,Unmatched,5th
Coagulation factor XII level increased,coagulation factor xii even increased,coagulation factor xii even increased,Coagulation factor VIII level decreased,Unmatched,5th
Coagulation factor XIII level decreased,coagulation factor XIII level decreased,coagulation factor xiii level decreased,Coagulation factor XI level decreased,Unmatched,5th
Coagulation factor XIII level decreased,coagulation factor xiii leveler decreased,coagulation factor xiii leveler decreased,Coagulation factor XI level decreased,Unmatched,5th
Coagulation factor XIII level decreased,coagulation factor xiii even decreased,coagulation factor xiii even decreased,Coagulation factor XI level decreased,Unmatched,5th
Coagulation factor XIII level increased,coagulation factor XIII level increased,coagulation factor xiii level increased,Coagulation factor XI level decreased,Unmatched,5th
Coagulation factor XIII level increased,coagulation factor xiii leveler increased,coagulation factor xiii leveler increased,Coagulation factor XI level decreased,Unmatched,5th
Coagulation factor XIII level increased,coagulation factor xiii even increased,coagulation factor xiii even increased,Coagulation factor XI level decreased,Unmatched,5th
Coagulation time,clot time,clot time,Clot retraction time prolonged,Unmatched,5th
Coma,comal,comal,Total lung capacity normal,Unmatched,5th
Compulsions,compel,compel,Shone complex,Unmatched,5th
Compulsions,obsession,obsession,Obsessive-compulsive personality disorder,Unmatched,5th
Compulsions,coerce,coerce,Hepatitis B core antibody,Unmatched,5th
Compulsions,compulsive,compulsive,Compulsive lip biting,Unmatched,5th
Condom,rubber,rubber,Product identification number issue,Unmatched,5th
Condom,safe,safe,Hodgkin's disease lymphocyte depletion stage II site unspecified,Unmatched,5th
Confabulation,chatty,chatty,Free fatty acids decreased,Unmatched,5th
Confabulation,chat,chat,Cyst,Unmatched,5th
Congenital syphilis,congenital pox,congenital pox,Congenital hyperextension of spine,Unmatched,5th
Congenital tuberculosis,congenital T.B.,congenital t.b,Congenital Eustachian tube anomaly,Unmatched,5th
Constipation,irregular,irregular,Irregular sleep wake rhythm disorder,Unmatched,5th
Constipation,impairment,impairment,Renal impairment neonatal,Unmatched,5th
Convulsions local,fit local,fit local,Lip and/or oral cavity cancer stage II,Unmatched,5th
Copper deficiency,Cu deficiency,cu deficiency,Protein C deficiency,Unmatched,5th
Copper deficiency,pig deficiency,pig deficiency,Selective IgG subclass deficiency,Unmatched,5th
Cough,coughing,coughing,Vaginal douching,Unmatched,5th
Cow pox,cow lues,cow lues,Non-small cell lung cancer stage 0,Unmatched,5th
Cow pox,cow syph,cow syph,CSF pH normal,Unmatched,5th
CREST syndrome,cap syndrome,cap syndrome,Riley-Day syndrome,Unmatched,5th
CREST syndrome,top syndrome,top syndrome,Branchio-oto-renal syndrome,Unmatched,5th
CREST syndrome,tip syndrome,tip syndrome,Snapping hip syndrome,Unmatched,5th
CREST syndrome,peak syndrome,peak syndrome,Post-traumatic neck syndrome,Unmatched,5th
Cross infection,span infection,span infection,Viral skin infection,Unmatched,5th
Cross infection,track infection,track infection,Lower respiratory tract infection,Unmatched,5th
Cross infection,foil infection,foil infection,Nail bed infection viral,Unmatched,5th
Cross infection,mark infection,mark infection,Ear infection fungal,Unmatched,5th
Cross infection,crab infection,crab infection,Oral helminthic infection,Unmatched,5th
Cross infection,cover infection,cover infection,Atypical mycobacterial lower respiratory tract infection,Unmatched,5th
Crying,tears,tears,Broad ligament tear,Unmatched,5th
Crying,squall,squall,Small fontanelle,Unmatched,5th
Crying,weep,weep,Deep dissecting haematoma,Unmatched,5th
Crying,glaring,glaring,Throat clearing,Unmatched,5th
Crying,cry,cry,Lip dry,Unmatched,5th
Crying,shout,shout,Short interpregnancy interval,Unmatched,5th
Crying,scream,scream,Ultrasound antenatal screen,Unmatched,5th
Crying,weeping,weeping,Breast feeding,Unmatched,5th
Crying,instant,instant,Infant dyschezia,Unmatched,5th
Crying,holler,holler,Hollow visceral myopathy,Unmatched,5th
Crying,weeper,weeper,Weber-Christian disease,Unmatched,5th
Crying,gross,gross,Therapeutic product cross-reactivity,Unmatched,5th
Crying,instancy,instancy,Neuroendocrine cell hyperplasia of infancy,Unmatched,5th
Crying,call,call,Small cell lung cancer recurrent,Unmatched,5th
Crying,yell,yell,Well educated,Unmatched,5th
Crying,crier,crier,Grief reaction,Unmatched,5th
Crying,rank,rank,Back pain,Unmatched,5th
Crying,screaming,screaming,Application site streaking,Unmatched,5th
Crying,hollo,hollo,Polio immunisation,Unmatched,5th
Crying,yelling,yelling,Eye swelling,Unmatched,5th
Cutaneous tuberculosis,cutaneous T.B.,cutaneous t.b,Cutaneous T-cell lymphoma stage I,Unmatched,5th
Cyst,vesicle,vesicle,Seminal vesicle atrophy,Unmatched,5th
Cyst,cystic,cystic,Cystic angiomatosis,Unmatched,5th
Cyst drainage,cyst drain,cyst drain,Post-thoracotomy pain syndrome,Unmatched,5th
Cytomegalovirus infection,CMV infection,cmv infection,Perinatal HIV infection,Unmatched,5th
Deaf mutism,deaf mute,deaf mute,Peak expiratory flow rate decreased,Unmatched,5th
Deafness,deaf,deaf,Death,Unmatched,5th
Death,decease,decease,Ammonia decreased,Unmatched,5th
Death,die,die,Lip dry,Unmatched,5th
Death,destruction,destruction,Platelet destruction increased,Unmatched,5th
Death,demise,demise,Device interaction,Unmatched,5th
Death,dying,dying,Glycosuria during pregnancy,Unmatched,5th
Death,end,end,End-tidal CO2 increased,Unmatched,5th
Death,last,last,West Nile virus test,Unmatched,5th
Decreased activity,fall activity,fall activity,Natural killer cell activity normal,Unmatched,5th
Delirium,hysteria,hysteria,Listeria sepsis,Unmatched,5th
Delirium,craze,craze,Nasal crease,Unmatched,5th
Delirium,crazy,crazy,X-ray,Unmatched,5th
Delirium,fury,fury,Burn oesophageal,Unmatched,5th
Delusion,illusional,illusional,"Delusional disorder, jealous type",Unmatched,5th
Delusion,hallucination,hallucination,"Hallucination, tactile",Unmatched,5th
Deposit eye,bank eye,bank eye,Man-in-the-barrel syndrome,Unmatched,5th
Deposit eye,fix eye,fix eye,C-kit gene overexpression,Unmatched,5th
Depressed mood,low mood,low mood,Generalised onset non-motor seizure,Unmatched,5th
Depression,imprint,imprint,Retinal implant,Unmatched,5th
Depression,slump,slump,Sleep talking,Unmatched,5th
Depression,low,low,Low set ears,Unmatched,5th
Depression,depress,depress,Adjustment disorder with depressed mood,Unmatched,5th
Derailment,derail,derail,Dural tear,Unmatched,5th
Device expulsion,device eject,device eject,Device effect increased,Unmatched,5th
Diarrhoea,loose,loose,Joint noise,Unmatched,5th
Diethylstilboestrol syndrome,DES syndrome,des syndrome,Crowned dens syndrome,Unmatched,5th
Disability,impairment,impairment,Renal impairment neonatal,Unmatched,5th
Discomfort,sore,sore,Bishop score,Unmatched,5th
Discomfort,irritation,irritation,Scrotal irritation,Unmatched,5th
Divorced,dissociation,dissociation,Dissociative amnesia,Unmatched,5th
Dizziness,vertiginous,vertiginous,Acral lentiginous melanoma stage III,Unmatched,5th
Dizziness,vertigo,vertigo,Vertigo CNS origin,Unmatched,5th
Drooling,salivate,salivate,Saliva discolouration,Unmatched,5th
Drooling,slaver,slaver,Liver scan,Unmatched,5th
Drooling,drool,drool,Stool chloride,Unmatched,5th
Drop attacks,drop fire,drop fire,Malabsorption from administration site,Unmatched,5th
Drowning,swim,swim,Skin atrophy,Unmatched,5th
Drowning,drown,drown,Groin pain,Unmatched,5th
Drug abuse,drug revile,drug revile,Drug dose omission by device,Unmatched,5th
Dry eye,dry center,dry center,Lip and/or oral cavity cancer stage II,Unmatched,5th
Dry eye,dry central,dry central,"Sleep disorder due to general medical condition, insomnia type",Unmatched,5th
Dry mouth,dry utter,dry utter,X-ray with contrast upper gastrointestinal tract normal,Unmatched,5th
Dry mouth,dry sassy,dry sassy,HRD gene mutation assay,Unmatched,5th
Dry mouth,dry lip,dry lip,Very low density lipoprotein abnormal,Unmatched,5th
Dry skin,ironic skin,ironic skin,Chronic myelomonocytic leukaemia (in remission),Unmatched,5th
Dry skin,dry hide,dry hide,X-ray of pelvis and hip,Unmatched,5th
Dry skin,dry pelt,dry pelt,Stool DNA test abnormal,Unmatched,5th
Dry skin,dry peel,dry peel,Anticonvulsant drug level,Unmatched,5th
Dumping syndrome,dump syndrome,dump syndrome,Numb chin syndrome,Unmatched,5th
Dumping syndrome,floor syndrome,floor syndrome,Hand-foot-genital syndrome,Unmatched,5th
Dumping syndrome,deck syndrome,deck syndrome,Vanishing bile duct syndrome,Unmatched,5th
Ear disorder,ear upset,ear upset,Middle ear prosthesis user,Unmatched,5th
Ear haemorrhage,spike haemorrhage,spike haemorrhage,Implant site haemorrhage,Unmatched,5th
Ear infection,spike infection,spike infection,Implant site infection,Unmatched,5th
