MRA_term,Modified_term,ChangedBack,SearcherReturned_term,State,Rank
Biopsy tongue normal,biopsy clap normal,biopsy clap normal,Biopsy lip normal,Unmatched,2nd
Biotin deficiency,vitamin_H deficiency,vitamin_h deficiency,Vitamin A deficiency,Unmatched,2nd
Birth mark,have mark,have mark,Hand-arm vibration syndrome,Unmatched,2nd
Birth mark,birth set,birth set,"Bladder cancer stage 0, with cancer in situ",Unmatched,2nd
Birth mark,birth fool,birth fool,"Dementia of the Alzheimer's type, with depressed mood",Unmatched,2nd
Birth mark,birth sign,birth sign,"Bladder cancer stage 0, with cancer in situ",Unmatched,2nd
Birth mark,birth tag,birth tag,Pregnancy with young maternal age,Unmatched,2nd
Birth mark,birth brand,birth brand,Drug reaction with eosinophilia and systemic symptoms,Unmatched,2nd
Birth trauma,birth injure,birth injure,VIIth nerve injury,Unmatched,2nd
Birth trauma,birth injury,birth injury,VIIth nerve injury,Unmatched,2nd
Birth trauma,birth hurt,birth hurt,Early infantile epileptic encephalopathy with burst-suppression,Unmatched,2nd
Bisexuality,androgenous,androgenous,Androgens increased,Unmatched,2nd
Bisexuality,bisexual,bisexual,Sexual dysfunction,Unmatched,2nd
Bisexuality,androgyny,androgyny,Androgens increased,Unmatched,2nd
Bite,pungency,pungency,Micturition urgency,Unmatched,2nd
Bite,morsel,morsel,Morgagni-Stewart-Morel syndrome,Unmatched,2nd
Bite,sting,sting,Venomous sting,Unmatched,2nd
Bite,burn,burn,Burn dressing,Unmatched,2nd
Bite,prick,prick,Plica syndrome,Unmatched,2nd
Bite,collation,collation,Collodion baby,Unmatched,2nd
Bite,snack,snack,Anaphylactic shock,Unmatched,2nd
Bite,racy,racy,Face and mouth X-ray,Unmatched,2nd
Bite,chomp,chomp,Croup noninfectious,Unmatched,2nd
Bite,stinger,stinger,Mallet finger,Unmatched,2nd
Bladder adenocarcinoma stage II,bladder adenocarcinoma stage 2,bladder adenocarcinoma stage 2,Bladder adenocarcinoma stage I,Unmatched,2nd
Bladder adenocarcinoma stage III,bladder adenocarcinoma stage 3,bladder adenocarcinoma stage 3,Bladder adenocarcinoma stage I,Unmatched,2nd
Bladder adenocarcinoma stage IV,bladder adenocarcinoma stage 4,bladder adenocarcinoma stage 4,Bladder adenocarcinoma stage I,Unmatched,2nd
Bladder cancer stage II,bladder cancer stage 2,bladder cancer stage 2,"Bladder cancer stage 0, without cancer in situ",Unmatched,2nd
Bladder cancer stage III,bladder cancer stage 3,bladder cancer stage 3,"Bladder cancer stage 0, without cancer in situ",Unmatched,2nd
Bladder cancer stage IV,bladder cancer stage 4,bladder cancer stage 4,"Bladder cancer stage 0, without cancer in situ",Unmatched,2nd
Bladder discomfort,vesical discomfort,vesical discomfort,Medical device site discomfort,Unmatched,2nd
Bladder discomfort,bladder irritation,bladder irritation,Bladder irrigation,Unmatched,2nd
Bladder pain,vesical pain,vesical pain,Medical device site pain,Unmatched,2nd
Bladder pain,bladder ail,bladder ail,Bladder cancer stage III,Unmatched,2nd
Bladder repair,bladder fix,bladder fix,Bladder adenocarcinoma stage III,Unmatched,2nd
Bladder squamous cell carcinoma stage II,bladder squamous cell carcinoma stage 2,bladder squamous cell carcinoma stage 2,Bladder squamous cell carcinoma stage I,Unmatched,2nd
Bladder squamous cell carcinoma stage III,bladder squamous cell carcinoma stage 3,bladder squamous cell carcinoma stage 3,Bladder squamous cell carcinoma stage I,Unmatched,2nd
Bladder squamous cell carcinoma stage IV,bladder squamous cell carcinoma stage 4,bladder squamous cell carcinoma stage 4,Bladder squamous cell carcinoma stage I,Unmatched,2nd
Bleeding time,bleed time,bleed time,Blood type incompatibility,Unmatched,2nd
Bleeding time,run time,run time,Man-in-the-barrel syndrome,Unmatched,2nd
Bleeding time normal,run time normal,run time normal,X-ray limb normal,Unmatched,2nd
Blindness,sightless,sightless,Muscle tightness,Unmatched,2nd
Blindness,blind,blind,Blood aldosterone,Unmatched,2nd
Blindness,cecity,cecity,Nasal cavity cancer,Unmatched,2nd
Blindness day,blind day,blind day,Blood group AB,Unmatched,2nd
Blister,bulla,bulla,Abulia,Unmatched,2nd
Blister,blebby,blebby,Dural bleb,Unmatched,2nd
Blister,scald,scald,Coma scale,Unmatched,2nd
Blister,bleb,bleb,Dural bleb,Unmatched,2nd
Blister,whip,whip,Hip disarticulation,Unmatched,2nd
Blister,vesication,vesication,Urinary hesitation,Unmatched,2nd
Blister,vesicant,vesicant,Malacoplakia vesicae,Unmatched,2nd
Blister,vesicate,vesicate,Mucosa vesicle,Unmatched,2nd
Blood aluminium,blood Al,blood al,Blood 25-hydroxycholecalciferol increased,Unmatched,2nd
Blood aluminium abnormal,blood Al abnormal,blood al abnormal,Blood immunoglobulin A normal,Unmatched,2nd
Blood aluminium decreased,blood Al decreased,blood al decreased,Blood immunoglobulin A increased,Unmatched,2nd
Blood aluminium increased,blood Al increased,blood al increased,Blood immunoglobulin A increased,Unmatched,2nd
Blood aluminium normal,blood Al normal,blood al normal,Blood immunoglobulin A normal,Unmatched,2nd
Blood antimony,rip antimony,rip antimony,HIV antibody positive,Unmatched,2nd
Blood antimony,roue antimony,roue antimony,Hepatitis C core antibody,Unmatched,2nd
Blood antimony,blood Sb,blood sb,Blood 25-hydroxycholecalciferol increased,Unmatched,2nd
Blood antimony decreased,blood Sb decreased,blood sb decreased,Blood 25-hydroxycholecalciferol decreased,Unmatched,2nd
Blood antimony increased,blood Sb increased,blood sb increased,Blood 25-hydroxycholecalciferol decreased,Unmatched,2nd
Blood antimony normal,blood Sb normal,blood sb normal,Blood creatine phosphokinase MB normal,Unmatched,2nd
Blood arsenic increased,blood As increased,blood as increased,Blood immunoglobulin A increased,Unmatched,2nd
Blood arsenic normal,blood As normal,blood as normal,Blood immunoglobulin A normal,Unmatched,2nd
Blood beryllium,blood Be,blood be,Blood 25-hydroxycholecalciferol increased,Unmatched,2nd
Blood beryllium,blood glucinium,blood glucinium,Blood aluminium abnormal,Unmatched,2nd
Blood beryllium decreased,blood Be decreased,blood be decreased,Blood 25-hydroxycholecalciferol decreased,Unmatched,2nd
Blood beryllium decreased,blood glucinium decreased,blood glucinium decreased,Blood aluminium increased,Unmatched,2nd
Blood beryllium increased,blood Be increased,blood be increased,Blood 25-hydroxycholecalciferol decreased,Unmatched,2nd
Blood beryllium increased,blood glucinium increased,blood glucinium increased,Blood aluminium increased,Unmatched,2nd
Blood beryllium normal,blood Be normal,blood be normal,Blood beta-D-glucan normal,Unmatched,2nd
Blood beryllium normal,blood glucinium normal,blood glucinium normal,Blood aluminium normal,Unmatched,2nd
Blood blister,blood scald,blood scald,Red blood cell scan,Unmatched,2nd
Blood blister,blood bleb,blood bleb,Blood creatine phosphokinase BB increased,Unmatched,2nd
Blood blister,blood whip,blood whip,Blood HIV RNA increased,Unmatched,2nd
Blood cadmium,blood Cd,blood cd,Blood 25-hydroxycholecalciferol,Unmatched,2nd
Blood cadmium decreased,blood Cd decreased,blood cd decreased,Blood acid phosphatase increased,Unmatched,2nd
Blood cadmium increased,blood Cd increased,blood cd increased,Blood acid phosphatase increased,Unmatched,2nd
Blood cadmium normal,blood Cd normal,blood cd normal,Blood acid phosphatase normal,Unmatched,2nd
Blood calcium,blood Ca,blood ca,Blood 25-hydroxycholecalciferol increased,Unmatched,2nd
Blood calcium abnormal,blood Ca abnormal,blood ca abnormal,Blood immunoglobulin A normal,Unmatched,2nd
Blood calcium decreased,bloody calcium decreased,bloody calcium decreased,Blood cadmium increased,Unmatched,2nd
Blood calcium decreased,blood Ca decreased,blood ca decreased,Blood immunoglobulin A increased,Unmatched,2nd
Blood calcium increased,bloody calcium increased,bloody calcium increased,Blood cadmium increased,Unmatched,2nd
Blood calcium increased,blood Ca increased,blood ca increased,Blood immunoglobulin A increased,Unmatched,2nd
Blood calcium normal,bloody calcium normal,bloody calcium normal,Blood calcium abnormal,Unmatched,2nd
Blood calcium normal,blood Ca normal,blood ca normal,Blood immunoglobulin A normal,Unmatched,2nd
Blood chloride,stock chloride,stock chloride,Stool chloride increased,Unmatched,2nd
Blood chromium,blood Cr,blood cr,Blood 25-hydroxycholecalciferol increased,Unmatched,2nd
Blood chromium decreased,blood Cr decreased,blood cr decreased,Blood 25-hydroxycholecalciferol decreased,Unmatched,2nd
Blood chromium increased,blood Cr increased,blood cr increased,Blood 25-hydroxycholecalciferol decreased,Unmatched,2nd
Blood copper,rip copper,rip copper,X-ray with contrast upper gastrointestinal tract normal,Unmatched,2nd
Blood copper,rake copper,rake copper,X-ray with contrast upper gastrointestinal tract normal,Unmatched,2nd
Blood copper,blood Cu,blood cu,Blood 25-hydroxycholecalciferol increased,Unmatched,2nd
Blood copper,blood cupric,blood cupric,Blood citric acid,Unmatched,2nd
Blood copper,blood pig,blood pig,Blood HIV RNA increased,Unmatched,2nd
Blood copper,blood bull,blood bull,White blood cell count,Unmatched,2nd
Blood copper abnormal,rip copper abnormal,rip copper abnormal,X-ray with contrast upper gastrointestinal tract abnormal,Unmatched,2nd
Blood copper abnormal,rake copper abnormal,rake copper abnormal,X-ray with contrast upper gastrointestinal tract abnormal,Unmatched,2nd
Blood copper abnormal,blood cupric abnormal,blood cupric abnormal,Blood uric acid abnormal,Unmatched,2nd
Blood copper abnormal,blood bull abnormal,blood bull abnormal,Red blood cell count normal,Unmatched,2nd
Blood copper decreased,blood Cu decreased,blood cu decreased,Blood 25-hydroxycholecalciferol decreased,Unmatched,2nd
Blood copper decreased,blood cupric decreased,blood cupric decreased,Blood uric acid increased,Unmatched,2nd
Blood copper decreased,blood pig decreased,blood pig decreased,Blood HIV RNA decreased,Unmatched,2nd
Blood copper decreased,blood bull decreased,blood bull decreased,Red blood cell count increased,Unmatched,2nd
Blood copper increased,blood Cu increased,blood cu increased,Blood 25-hydroxycholecalciferol decreased,Unmatched,2nd
Blood copper increased,blood cupric increased,blood cupric increased,Blood uric acid increased,Unmatched,2nd
Blood copper increased,blood pig increased,blood pig increased,Blood HIV RNA decreased,Unmatched,2nd
Blood copper increased,blood bull increased,blood bull increased,Red blood cell count increased,Unmatched,2nd
Blood copper normal,rip copper normal,rip copper normal,X-ray with contrast upper gastrointestinal tract abnormal,Unmatched,2nd
Blood copper normal,rake copper normal,rake copper normal,X-ray with contrast upper gastrointestinal tract abnormal,Unmatched,2nd
Blood copper normal,blood cupric normal,blood cupric normal,Blood uric acid abnormal,Unmatched,2nd
Blood copper normal,blood bull normal,blood bull normal,Red blood cell count normal,Unmatched,2nd
Blood corticotrophin,blood ACTH,blood acth,Epidural blood patch,Unmatched,2nd
Blood corticotrophin abnormal,blood ACTH abnormal,blood acth abnormal,Blood acid phosphatase normal,Unmatched,2nd
Blood corticotrophin decreased,blood ACTH decreased,blood acth decreased,Blood acid phosphatase increased,Unmatched,2nd
Blood corticotrophin increased,blood ACTH increased,blood acth increased,Blood acid phosphatase increased,Unmatched,2nd
Blood corticotrophin normal,blood ACTH normal,blood acth normal,Blood acid phosphatase normal,Unmatched,2nd
Blood creatine phosphokinase MM normal,bloody creatine phosphokinase mm normal,bloody creatine phosphokinase mm normal,Blood creatine phosphokinase MB normal,Unmatched,2nd
Blood creatine phosphokinase MM normal,blood creatin phosphokinase mm normal,blood creatin phosphokinase mm normal,Blood creatine phosphokinase MB normal,Unmatched,2nd
Blood creatinine abnormal,bloody creatinine abnormal,bloody creatinine abnormal,Blood creatine normal,Unmatched,2nd
Blood creatinine decreased,bloody creatinine decreased,bloody creatinine decreased,Blood creatine increased,Unmatched,2nd
Blood creatinine increased,bloody creatinine increased,bloody creatinine increased,Blood creatine increased,Unmatched,2nd
Blood creatinine normal,bloody creatinine normal,bloody creatinine normal,Blood creatine normal,Unmatched,2nd
Blood culture,line culture,line culture,Bile culture positive,Unmatched,2nd
Blood cyanide,blood nitril,blood nitril,Blood citric acid increased,Unmatched,2nd
Blood cyanide decreased,blood nitril decreased,blood nitril decreased,Blood citric acid decreased,Unmatched,2nd
Blood cyanide increased,blood nitril increased,blood nitril increased,Blood citric acid decreased,Unmatched,2nd
Blood cyanide normal,blood nitril normal,blood nitril normal,Blood citric acid normal,Unmatched,2nd
Blood donor,line donor,line donor,Fine motor skill dysfunction,Unmatched,2nd
Blood donor,blood presenter,blood presenter,White clot in blood present,Unmatched,2nd
Blood donor,blood give,blood give,Blood HIV RNA increased,Unmatched,2nd
Blood donor,blood present,blood present,White clot in blood present,Unmatched,2nd
Blood ethanol increased,bloody ethanol increased,bloody ethanol increased,Blood ethanol decreased,Unmatched,2nd
Blood gases,line gases,line gases,Injection site mass,Unmatched,2nd
Blood gases,blood bluster,blood bluster,Oral blood blister,Unmatched,2nd
Blood gases,blood vaunt,blood vaunt,Full blood count,Unmatched,2nd
Blood gases,blood tout,blood tout,Blood count,Unmatched,2nd
Blood gases,blood gun,blood gun,Blood immunoglobulin G abnormal,Unmatched,2nd
Blood gases,blood boaster,blood boaster,Oral blood blister,Unmatched,2nd
Blood gases,blood blow,blood blow,Shunt blood flow excessive,Unmatched,2nd
Blood gases,blood brag,blood brag,Antemortem blood drug level,Unmatched,2nd
Blood gases abnormal,blood vaunt abnormal,blood vaunt abnormal,Blood count abnormal,Unmatched,2nd
Blood gases abnormal,blood tout abnormal,blood tout abnormal,Blood test abnormal,Unmatched,2nd
Blood gases abnormal,blood gun abnormal,blood gun abnormal,Blood immunoglobulin G normal,Unmatched,2nd
Blood gases abnormal,blood brag abnormal,blood brag abnormal,Antemortem blood drug level abnormal,Unmatched,2nd
Blood gases normal,blood vaunt normal,blood vaunt normal,Blood count abnormal,Unmatched,2nd
Blood gases normal,blood tout normal,blood tout normal,Blood test abnormal,Unmatched,2nd
Blood gases normal,blood gun normal,blood gun normal,Blood immunoglobulin G normal,Unmatched,2nd
Blood gases normal,blood brag normal,blood brag normal,Antemortem blood drug level abnormal,Unmatched,2nd
Blood group A,rip group a,rip group a,HIV infection CDC Group IV subgroup A,Unmatched,2nd
Blood group AB,rip group ab,rip group ab,HIV infection CDC Group IV subgroup B,Unmatched,2nd
Blood group B,rip group b,rip group b,HIV infection CDC Group IV subgroup A,Unmatched,2nd
Blood group B,bloody group b,bloody group b,Blood group AB,Unmatched,2nd
Blood group B,blood aggroup b,blood aggroup b,Blood group AB,Unmatched,2nd
Blood group B,blood group B,blood group b,Blood group AB,Unmatched,2nd
Blood group O,rip group o,rip group o,HIV infection CDC Group IV subgroup A,Unmatched,2nd
Blood group O,bloody group o,bloody group o,Blood group B,Unmatched,2nd
Blood group O,blood aggroup o,blood aggroup o,Blood group B,Unmatched,2nd
Blood group O,blood group O,blood group o,Blood group B,Unmatched,2nd
Blood grouping,blood aggroup,blood aggroup,Blood group AB,Unmatched,2nd
Blood grouping,blood group,blood group,Blood group AB,Unmatched,2nd
Blood immunoglobulin E abnormal,bloody immunoglobulin e abnormal,bloody immunoglobulin e abnormal,Blood immunoglobulin A normal,Unmatched,2nd
Blood immunoglobulin E abnormal,blood immune_globulin e abnormal,blood immune_globulin e abnormal,Blood immunoglobulin A normal,Unmatched,2nd
Blood immunoglobulin E abnormal,blood immunoglobulin E abnormal,blood immunoglobulin e abnormal,Blood immunoglobulin A normal,Unmatched,2nd
Blood immunoglobulin E decreased,bloody immunoglobulin e decreased,bloody immunoglobulin e decreased,Blood immunoglobulin A increased,Unmatched,2nd
Blood immunoglobulin E decreased,blood immune_globulin e decreased,blood immune_globulin e decreased,Blood immunoglobulin A increased,Unmatched,2nd
Blood immunoglobulin E decreased,blood immunoglobulin E decreased,blood immunoglobulin e decreased,Blood immunoglobulin A increased,Unmatched,2nd
Blood immunoglobulin E increased,bloody immunoglobulin e increased,bloody immunoglobulin e increased,Blood immunoglobulin A increased,Unmatched,2nd
Blood immunoglobulin E increased,blood immune_globulin e increased,blood immune_globulin e increased,Blood immunoglobulin A increased,Unmatched,2nd
Blood immunoglobulin E increased,blood immunoglobulin E increased,blood immunoglobulin e increased,Blood immunoglobulin A increased,Unmatched,2nd
Blood immunoglobulin E normal,bloody immunoglobulin e normal,bloody immunoglobulin e normal,Blood immunoglobulin A normal,Unmatched,2nd
Blood immunoglobulin E normal,blood immune_globulin e normal,blood immune_globulin e normal,Blood immunoglobulin A normal,Unmatched,2nd
Blood immunoglobulin E normal,blood immunoglobulin E normal,blood immunoglobulin e normal,Blood immunoglobulin A normal,Unmatched,2nd
Blood immunoglobulin G,bloody immunoglobulin g,bloody immunoglobulin g,Blood immunoglobulin E,Unmatched,2nd
Blood immunoglobulin G,blood immune_globulin g,blood immune_globulin g,Blood immunoglobulin E,Unmatched,2nd
Blood immunoglobulin G,blood immunoglobulin M,blood immunoglobulin m,Blood immunoglobulin E,Unmatched,2nd
Blood immunoglobulin G,blood immunoglobulin G,blood immunoglobulin g,Blood immunoglobulin E,Unmatched,2nd
Blood immunoglobulin G,blood immunoglobulin K,blood immunoglobulin k,Blood immunoglobulin E,Unmatched,2nd
Blood immunoglobulin G abnormal,bloody immunoglobulin g abnormal,bloody immunoglobulin g abnormal,Blood immunoglobulin A normal,Unmatched,2nd
Blood immunoglobulin G abnormal,blood immune_globulin g abnormal,blood immune_globulin g abnormal,Blood immunoglobulin A normal,Unmatched,2nd
Blood immunoglobulin G abnormal,blood immunoglobulin M abnormal,blood immunoglobulin m abnormal,Blood immunoglobulin A normal,Unmatched,2nd
Blood immunoglobulin G abnormal,blood immunoglobulin G abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin A normal,Unmatched,2nd
Blood immunoglobulin G abnormal,blood immunoglobulin K abnormal,blood immunoglobulin k abnormal,Blood immunoglobulin A normal,Unmatched,2nd
Blood immunoglobulin G decreased,bloody immunoglobulin g decreased,bloody immunoglobulin g decreased,Blood immunoglobulin A increased,Unmatched,2nd
Blood immunoglobulin G decreased,blood immune_globulin g decreased,blood immune_globulin g decreased,Blood immunoglobulin A increased,Unmatched,2nd
Blood immunoglobulin G decreased,blood immunoglobulin M decreased,blood immunoglobulin m decreased,Blood immunoglobulin A increased,Unmatched,2nd
Blood immunoglobulin G decreased,blood immunoglobulin G decreased,blood immunoglobulin g decreased,Blood immunoglobulin A increased,Unmatched,2nd
