MRA_term,Modified_term,ChangedBack,SearcherReturned_term,State,Rank
Birth mark,birth scrape,birth skin,"Bladder cancer stage I, with cancer in situ",Unmatched,2nd
Birth trauma,birth traumatise,birth injury,VIIth nerve injury,Unmatched,2nd
Birth trauma,birth harm,birth injury,VIIth nerve injury,Unmatched,2nd
Birth trauma,birth injure,birth injury,VIIth nerve injury,Unmatched,2nd
Birth trauma,birth injury,birth injury,VIIth nerve injury,Unmatched,2nd
Birth trauma,birth traumatize,birth injury,VIIth nerve injury,Unmatched,2nd
Birth trauma,birth hurt,birth pain,Refractory anaemia with an excess of blasts,Unmatched,2nd
Bite,sharpness,acute,Acute leukaemia,Unmatched,2nd
Bite,sting,sting,Venomous sting,Unmatched,2nd
Bite,burn,burn,Burn dressing,Unmatched,2nd
Bite,prick,sting,Venomous sting,Unmatched,2nd
Bite,insect_bite,sting,Venomous sting,Unmatched,2nd
Bite,stinger,sting,Venomous sting,Unmatched,2nd
Bladder adenocarcinoma stage II,bladder adenocarcinoma stage 2,bladder adenocarcinoma stage 2,Bladder adenocarcinoma stage I,Unmatched,2nd
Bladder adenocarcinoma stage III,bladder adenocarcinoma stage 3,bladder adenocarcinoma stage 3,Bladder adenocarcinoma stage I,Unmatched,2nd
Bladder adenocarcinoma stage IV,bladder adenocarcinoma stage 4,bladder adenocarcinoma stage 4,Bladder adenocarcinoma stage I,Unmatched,2nd
Bladder cancer stage II,bladder cancer stage 2,bladder cancer stage 2,"Bladder cancer stage 0, without cancer in situ",Unmatched,2nd
Bladder cancer stage III,bladder cancer stage 3,bladder cancer stage 3,"Bladder cancer stage 0, without cancer in situ",Unmatched,2nd
Bladder cancer stage IV,bladder cancer stage 4,bladder cancer stage 4,"Bladder cancer stage 0, without cancer in situ",Unmatched,2nd
Bladder discomfort,vesical discomfort,vesical discomfort,Medical device site discomfort,Unmatched,2nd
Bladder discomfort,bladder irritation,bladder irritation,Bladder irrigation,Unmatched,2nd
Bladder irritation,bladder bother,bladder pain,"Bladder cancer stage 0, with cancer in situ",Unmatched,2nd
Bladder irritation,bladder botheration,bladder pain,"Bladder cancer stage 0, with cancer in situ",Unmatched,2nd
Bladder irritation,bladder annoyance,bladder pain,"Bladder cancer stage 0, with cancer in situ",Unmatched,2nd
Bladder pain,vesical pain,vesical pain,Medical device site pain,Unmatched,2nd
Bladder squamous cell carcinoma stage II,bladder squamous cell carcinoma stage 2,bladder squamous cell carcinoma stage 2,Bladder squamous cell carcinoma stage I,Unmatched,2nd
Bladder squamous cell carcinoma stage III,bladder squamous cell carcinoma stage 3,bladder squamous cell carcinoma stage 3,Bladder squamous cell carcinoma stage I,Unmatched,2nd
Bladder squamous cell carcinoma stage IV,bladder squamous cell carcinoma stage 4,bladder squamous cell carcinoma stage 4,Bladder squamous cell carcinoma stage I,Unmatched,2nd
Bleeding time,bleed time,bleed time,Blood type incompatibility,Unmatched,2nd
Bleeding time,run time,work time,Small-for-size liver syndrome,Unmatched,2nd
Blister,bulla,bulla,Abulia,Unmatched,2nd
Blister,bleb,bleb,Dural bleb,Unmatched,2nd
Blood aluminium,blood Al,blood al,Blood 25-hydroxycholecalciferol increased,Unmatched,2nd
Blood aluminium abnormal,blood Al abnormal,blood al abnormal,Blood immunoglobulin A normal,Unmatched,2nd
Blood aluminium decreased,blood Al decreased,blood al decreased,Blood immunoglobulin A increased,Unmatched,2nd
Blood aluminium increased,blood Al increased,blood al increased,Blood immunoglobulin A increased,Unmatched,2nd
Blood aluminium normal,blood Al normal,blood al normal,Blood immunoglobulin A normal,Unmatched,2nd
Blood antimony,blood Sb,blood sb,Blood 25-hydroxycholecalciferol increased,Unmatched,2nd
Blood antimony decreased,blood Sb decreased,blood sb decreased,Blood 25-hydroxycholecalciferol decreased,Unmatched,2nd
Blood antimony increased,blood Sb increased,blood sb increased,Blood 25-hydroxycholecalciferol decreased,Unmatched,2nd
Blood antimony normal,blood Sb normal,blood sb normal,Blood creatine phosphokinase MB normal,Unmatched,2nd
Blood arsenic increased,blood As increased,blood as increased,Blood immunoglobulin A increased,Unmatched,2nd
Blood arsenic normal,blood As normal,blood as normal,Blood immunoglobulin A normal,Unmatched,2nd
Blood beryllium,blood Be,blood follow,Shunt blood flow excessive,Unmatched,2nd
Blood blister,blood bleb,blood bleb,Blood creatine phosphokinase BB increased,Unmatched,2nd
Blood calcium,blood Ca,blood ca,Blood 25-hydroxycholecalciferol increased,Unmatched,2nd
Blood calcium abnormal,blood Ca abnormal,blood ca abnormal,Blood immunoglobulin A normal,Unmatched,2nd
Blood calcium decreased,rip calcium decreased,blood calcium decreased,Blood cadmium increased,Unmatched,2nd
Blood calcium decreased,lineage calcium decreased,blood calcium decreased,Blood cadmium increased,Unmatched,2nd
Blood calcium decreased,descent calcium decreased,blood calcium decreased,Blood cadmium increased,Unmatched,2nd
Blood calcium decreased,roue calcium decreased,blood calcium decreased,Blood cadmium increased,Unmatched,2nd
Blood calcium decreased,blood_line calcium decreased,blood calcium decreased,Blood cadmium increased,Unmatched,2nd
Blood calcium decreased,descend calcium decreased,blood calcium decreased,Blood cadmium increased,Unmatched,2nd
Blood calcium decreased,rakehell calcium decreased,blood calcium decreased,Blood cadmium increased,Unmatched,2nd
Blood calcium decreased,line_of_descent calcium decreased,blood calcium decreased,Blood cadmium increased,Unmatched,2nd
Blood calcium decreased,stemma calcium decreased,blood calcium decreased,Blood cadmium increased,Unmatched,2nd
Blood calcium decreased,pedigree calcium decreased,blood calcium decreased,Blood cadmium increased,Unmatched,2nd
Blood calcium decreased,ancestry calcium decreased,blood calcium decreased,Blood cadmium increased,Unmatched,2nd
Blood calcium decreased,bloodline calcium decreased,blood calcium decreased,Blood cadmium increased,Unmatched,2nd
Blood calcium decreased,profligate calcium decreased,blood calcium decreased,Blood cadmium increased,Unmatched,2nd
Blood calcium decreased,stock calcium decreased,blood calcium decreased,Blood cadmium increased,Unmatched,2nd
Blood calcium decreased,bloody calcium decreased,bloody calcium decreased,Blood cadmium increased,Unmatched,2nd
Blood calcium decreased,blood atomic_number_20 decreased,blood calcium decreased,Blood cadmium increased,Unmatched,2nd
Blood calcium decreased,blood Ca decreased,blood ca decreased,Blood immunoglobulin A increased,Unmatched,2nd
Blood calcium decreased,blood calcium diminution,blood calcium decreased,Blood cadmium increased,Unmatched,2nd
Blood calcium decreased,blood calcium minify,blood calcium decreased,Blood cadmium increased,Unmatched,2nd
Blood calcium decreased,blood calcium diminish,blood calcium decreased,Blood cadmium increased,Unmatched,2nd
Blood calcium decreased,blood calcium lessen,blood calcium decreased,Blood cadmium increased,Unmatched,2nd
Blood calcium increased,rip calcium increased,blood calcium increased,Blood cadmium increased,Unmatched,2nd
Blood calcium increased,lineage calcium increased,blood calcium increased,Blood cadmium increased,Unmatched,2nd
Blood calcium increased,descent calcium increased,blood calcium increased,Blood cadmium increased,Unmatched,2nd
Blood calcium increased,roue calcium increased,blood calcium increased,Blood cadmium increased,Unmatched,2nd
Blood calcium increased,blood_line calcium increased,blood calcium increased,Blood cadmium increased,Unmatched,2nd
Blood calcium increased,descend calcium increased,blood calcium increased,Blood cadmium increased,Unmatched,2nd
Blood calcium increased,rakehell calcium increased,blood calcium increased,Blood cadmium increased,Unmatched,2nd
Blood calcium increased,line_of_descent calcium increased,blood calcium increased,Blood cadmium increased,Unmatched,2nd
Blood calcium increased,stemma calcium increased,blood calcium increased,Blood cadmium increased,Unmatched,2nd
Blood calcium increased,pedigree calcium increased,blood calcium increased,Blood cadmium increased,Unmatched,2nd
Blood calcium increased,ancestry calcium increased,blood calcium increased,Blood cadmium increased,Unmatched,2nd
Blood calcium increased,bloodline calcium increased,blood calcium increased,Blood cadmium increased,Unmatched,2nd
Blood calcium increased,profligate calcium increased,blood calcium increased,Blood cadmium increased,Unmatched,2nd
Blood calcium increased,stock calcium increased,blood calcium increased,Blood cadmium increased,Unmatched,2nd
Blood calcium increased,bloody calcium increased,bloody calcium increased,Blood cadmium increased,Unmatched,2nd
Blood calcium increased,blood atomic_number_20 increased,blood calcium increased,Blood cadmium increased,Unmatched,2nd
Blood calcium increased,blood Ca increased,blood ca increased,Blood immunoglobulin A increased,Unmatched,2nd
Blood calcium increased,blood calcium increase,blood calcium increased,Blood cadmium increased,Unmatched,2nd
Blood calcium normal,rip calcium normal,blood calcium normal,Blood calcium abnormal,Unmatched,2nd
Blood calcium normal,lineage calcium normal,blood calcium normal,Blood calcium abnormal,Unmatched,2nd
Blood calcium normal,descent calcium normal,blood calcium normal,Blood calcium abnormal,Unmatched,2nd
Blood calcium normal,roue calcium normal,blood calcium normal,Blood calcium abnormal,Unmatched,2nd
Blood calcium normal,blood_line calcium normal,blood calcium normal,Blood calcium abnormal,Unmatched,2nd
Blood calcium normal,descend calcium normal,blood calcium normal,Blood calcium abnormal,Unmatched,2nd
Blood calcium normal,rakehell calcium normal,blood calcium normal,Blood calcium abnormal,Unmatched,2nd
Blood calcium normal,line_of_descent calcium normal,blood calcium normal,Blood calcium abnormal,Unmatched,2nd
Blood calcium normal,stemma calcium normal,blood calcium normal,Blood calcium abnormal,Unmatched,2nd
Blood calcium normal,pedigree calcium normal,blood calcium normal,Blood calcium abnormal,Unmatched,2nd
Blood calcium normal,ancestry calcium normal,blood calcium normal,Blood calcium abnormal,Unmatched,2nd
Blood calcium normal,bloodline calcium normal,blood calcium normal,Blood calcium abnormal,Unmatched,2nd
Blood calcium normal,profligate calcium normal,blood calcium normal,Blood calcium abnormal,Unmatched,2nd
Blood calcium normal,stock calcium normal,blood calcium normal,Blood calcium abnormal,Unmatched,2nd
Blood calcium normal,bloody calcium normal,bloody calcium normal,Blood calcium abnormal,Unmatched,2nd
Blood calcium normal,blood atomic_number_20 normal,blood calcium normal,Blood calcium abnormal,Unmatched,2nd
Blood calcium normal,blood Ca normal,blood ca normal,Blood immunoglobulin A normal,Unmatched,2nd
Blood calcium normal,blood calcium convention,blood calcium normal,Blood calcium abnormal,Unmatched,2nd
Blood calcium normal,blood calcium rule,blood calcium normal,Blood calcium abnormal,Unmatched,2nd
Blood calcium normal,blood calcium normality,blood calcium normal,Blood calcium abnormal,Unmatched,2nd
Blood calcium normal,blood calcium formularize,blood calcium normal,Blood calcium abnormal,Unmatched,2nd
Blood chromium,blood Cr,blood cr,Blood 25-hydroxycholecalciferol increased,Unmatched,2nd
Blood chromium decreased,blood Cr decreased,blood cr decreased,Blood 25-hydroxycholecalciferol decreased,Unmatched,2nd
Blood chromium increased,blood Cr increased,blood cr increased,Blood 25-hydroxycholecalciferol decreased,Unmatched,2nd
Blood copper,blood Cu,blood cu,Blood 25-hydroxycholecalciferol increased,Unmatched,2nd
Blood copper decreased,blood Cu decreased,blood cu decreased,Blood 25-hydroxycholecalciferol decreased,Unmatched,2nd
Blood copper increased,blood Cu increased,blood cu increased,Blood 25-hydroxycholecalciferol decreased,Unmatched,2nd
Blood corticotrophin,blood adrenocorticotropic_hormone,blood acth,Epidural blood patch,Unmatched,2nd
Blood corticotrophin,blood ACTH,blood acth,Epidural blood patch,Unmatched,2nd
Blood corticotrophin,blood adrenocorticotropin,blood acth,Epidural blood patch,Unmatched,2nd
Blood corticotrophin,blood adrenocorticotrophin,blood acth,Epidural blood patch,Unmatched,2nd
Blood corticotrophin,blood adrenocorticotrophic_hormone,blood acth,Epidural blood patch,Unmatched,2nd
Blood corticotrophin abnormal,blood adrenocorticotropic_hormone abnormal,blood acth abnormal,Blood acid phosphatase normal,Unmatched,2nd
Blood corticotrophin abnormal,blood ACTH abnormal,blood acth abnormal,Blood acid phosphatase normal,Unmatched,2nd
Blood corticotrophin abnormal,blood adrenocorticotropin abnormal,blood acth abnormal,Blood acid phosphatase normal,Unmatched,2nd
Blood corticotrophin abnormal,blood adrenocorticotrophin abnormal,blood acth abnormal,Blood acid phosphatase normal,Unmatched,2nd
Blood corticotrophin abnormal,blood adrenocorticotrophic_hormone abnormal,blood acth abnormal,Blood acid phosphatase normal,Unmatched,2nd
Blood corticotrophin decreased,blood adrenocorticotropic_hormone decreased,blood acth decreased,Blood acid phosphatase increased,Unmatched,2nd
Blood corticotrophin decreased,blood ACTH decreased,blood acth decreased,Blood acid phosphatase increased,Unmatched,2nd
Blood corticotrophin decreased,blood adrenocorticotropin decreased,blood acth decreased,Blood acid phosphatase increased,Unmatched,2nd
Blood corticotrophin decreased,blood adrenocorticotrophin decreased,blood acth decreased,Blood acid phosphatase increased,Unmatched,2nd
Blood corticotrophin decreased,blood adrenocorticotrophic_hormone decreased,blood acth decreased,Blood acid phosphatase increased,Unmatched,2nd
Blood corticotrophin increased,blood adrenocorticotropic_hormone increased,blood acth increased,Blood acid phosphatase increased,Unmatched,2nd
Blood corticotrophin increased,blood ACTH increased,blood acth increased,Blood acid phosphatase increased,Unmatched,2nd
Blood corticotrophin increased,blood adrenocorticotropin increased,blood acth increased,Blood acid phosphatase increased,Unmatched,2nd
Blood corticotrophin increased,blood adrenocorticotrophin increased,blood acth increased,Blood acid phosphatase increased,Unmatched,2nd
Blood corticotrophin increased,blood adrenocorticotrophic_hormone increased,blood acth increased,Blood acid phosphatase increased,Unmatched,2nd
Blood corticotrophin normal,blood adrenocorticotropic_hormone normal,blood acth normal,Blood acid phosphatase normal,Unmatched,2nd
Blood corticotrophin normal,blood ACTH normal,blood acth normal,Blood acid phosphatase normal,Unmatched,2nd
Blood corticotrophin normal,blood adrenocorticotropin normal,blood acth normal,Blood acid phosphatase normal,Unmatched,2nd
Blood corticotrophin normal,blood adrenocorticotrophin normal,blood acth normal,Blood acid phosphatase normal,Unmatched,2nd
Blood corticotrophin normal,blood adrenocorticotrophic_hormone normal,blood acth normal,Blood acid phosphatase normal,Unmatched,2nd
Blood creatine phosphokinase MM normal,rip creatine phosphokinase mm normal,blood creatine phosphokinase mm normal,Blood creatine phosphokinase MB normal,Unmatched,2nd
Blood creatine phosphokinase MM normal,lineage creatine phosphokinase mm normal,blood creatine phosphokinase mm normal,Blood creatine phosphokinase MB normal,Unmatched,2nd
Blood creatine phosphokinase MM normal,descent creatine phosphokinase mm normal,blood creatine phosphokinase mm normal,Blood creatine phosphokinase MB normal,Unmatched,2nd
Blood creatine phosphokinase MM normal,roue creatine phosphokinase mm normal,blood creatine phosphokinase mm normal,Blood creatine phosphokinase MB normal,Unmatched,2nd
Blood creatine phosphokinase MM normal,blood_line creatine phosphokinase mm normal,blood creatine phosphokinase mm normal,Blood creatine phosphokinase MB normal,Unmatched,2nd
Blood creatine phosphokinase MM normal,descend creatine phosphokinase mm normal,blood creatine phosphokinase mm normal,Blood creatine phosphokinase MB normal,Unmatched,2nd
Blood creatine phosphokinase MM normal,rakehell creatine phosphokinase mm normal,blood creatine phosphokinase mm normal,Blood creatine phosphokinase MB normal,Unmatched,2nd
Blood creatine phosphokinase MM normal,line_of_descent creatine phosphokinase mm normal,blood creatine phosphokinase mm normal,Blood creatine phosphokinase MB normal,Unmatched,2nd
Blood creatine phosphokinase MM normal,stemma creatine phosphokinase mm normal,blood creatine phosphokinase mm normal,Blood creatine phosphokinase MB normal,Unmatched,2nd
Blood creatine phosphokinase MM normal,pedigree creatine phosphokinase mm normal,blood creatine phosphokinase mm normal,Blood creatine phosphokinase MB normal,Unmatched,2nd
Blood creatine phosphokinase MM normal,ancestry creatine phosphokinase mm normal,blood creatine phosphokinase mm normal,Blood creatine phosphokinase MB normal,Unmatched,2nd
Blood creatine phosphokinase MM normal,bloodline creatine phosphokinase mm normal,blood creatine phosphokinase mm normal,Blood creatine phosphokinase MB normal,Unmatched,2nd
Blood creatine phosphokinase MM normal,profligate creatine phosphokinase mm normal,blood creatine phosphokinase mm normal,Blood creatine phosphokinase MB normal,Unmatched,2nd
Blood creatine phosphokinase MM normal,stock creatine phosphokinase mm normal,blood creatine phosphokinase mm normal,Blood creatine phosphokinase MB normal,Unmatched,2nd
Blood creatine phosphokinase MM normal,bloody creatine phosphokinase mm normal,bloody creatine phosphokinase mm normal,Blood creatine phosphokinase MB normal,Unmatched,2nd
Blood creatine phosphokinase MM normal,blood creatin phosphokinase mm normal,blood creatine phosphokinase mm normal,Blood creatine phosphokinase MB normal,Unmatched,2nd
Blood creatine phosphokinase MM normal,blood creatine phosphokinase millimeter normal,blood creatine phosphokinase mm normal,Blood creatine phosphokinase MB normal,Unmatched,2nd
Blood creatine phosphokinase MM normal,blood creatine phosphokinase millimetre normal,blood creatine phosphokinase mm normal,Blood creatine phosphokinase MB normal,Unmatched,2nd
Blood creatine phosphokinase MM normal,blood creatine phosphokinase mm convention,blood creatine phosphokinase mm normal,Blood creatine phosphokinase MB normal,Unmatched,2nd
Blood creatine phosphokinase MM normal,blood creatine phosphokinase mm rule,blood creatine phosphokinase mm normal,Blood creatine phosphokinase MB normal,Unmatched,2nd
Blood creatine phosphokinase MM normal,blood creatine phosphokinase mm normality,blood creatine phosphokinase mm normal,Blood creatine phosphokinase MB normal,Unmatched,2nd
