MRA_term,Modified_term,ChangedBack,SearcherReturned_term,State,Rank
Blood immunoglobulin G increased,rip immunoglobulin g increased,blood immunoglobulin g increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin G increased,lineage immunoglobulin g increased,blood immunoglobulin g increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin G increased,descent immunoglobulin g increased,blood immunoglobulin g increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin G increased,roue immunoglobulin g increased,blood immunoglobulin g increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin G increased,blood_line immunoglobulin g increased,blood immunoglobulin g increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin G increased,descend immunoglobulin g increased,blood immunoglobulin g increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin G increased,rakehell immunoglobulin g increased,blood immunoglobulin g increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin G increased,line_of_descent immunoglobulin g increased,blood immunoglobulin g increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin G increased,stemma immunoglobulin g increased,blood immunoglobulin g increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin G increased,pedigree immunoglobulin g increased,blood immunoglobulin g increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin G increased,ancestry immunoglobulin g increased,blood immunoglobulin g increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin G increased,bloodline immunoglobulin g increased,blood immunoglobulin g increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin G increased,profligate immunoglobulin g increased,blood immunoglobulin g increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin G increased,stock immunoglobulin g increased,blood immunoglobulin g increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin G increased,bloody immunoglobulin g increased,bloody immunoglobulin g increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin G increased,blood immune_gamma_globulin g increased,blood immunoglobulin g increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin G increased,blood immune_globulin g increased,blood immunoglobulin g increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin G increased,blood immune_serum_globulin g increased,blood immunoglobulin g increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin G increased,blood immunoglobulin gravitational_constant increased,blood immunoglobulin g increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin G increased,blood immunoglobulin one_thousand increased,blood immunoglobulin g increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin G increased,blood immunoglobulin 1000 increased,blood immunoglobulin g increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin G increased,blood immunoglobulin constant_of_gravitation increased,blood immunoglobulin g increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin G increased,blood immunoglobulin M increased,blood immunoglobulin m increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin G increased,blood immunoglobulin gee increased,blood immunoglobulin g increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin G increased,blood immunoglobulin yard increased,blood immunoglobulin g increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin G increased,blood immunoglobulin G increased,blood immunoglobulin g increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin G increased,blood immunoglobulin gm increased,blood immunoglobulin g increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin G increased,blood immunoglobulin deoxyguanosine_monophosphate increased,blood immunoglobulin g increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin G increased,blood immunoglobulin gramme increased,blood immunoglobulin g increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin G increased,blood immunoglobulin universal_gravitational_constant increased,blood immunoglobulin g increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin G increased,blood immunoglobulin thousand increased,blood immunoglobulin g increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin G increased,blood immunoglobulin gibibyte increased,blood immunoglobulin g increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin G increased,blood immunoglobulin K increased,blood immunoglobulin k increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin G increased,blood immunoglobulin chiliad increased,blood immunoglobulin g increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin G increased,blood immunoglobulin gigabyte increased,blood immunoglobulin g increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin G increased,blood immunoglobulin thou increased,blood immunoglobulin g increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin G increased,blood immunoglobulin grand increased,blood immunoglobulin g increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin G increased,blood immunoglobulin g increase,blood immunoglobulin g increased,Blood immunoglobulin E increased,Unmatched,4th
Blood immunoglobulin G normal,rip immunoglobulin g normal,blood immunoglobulin g normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,lineage immunoglobulin g normal,blood immunoglobulin g normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,descent immunoglobulin g normal,blood immunoglobulin g normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,roue immunoglobulin g normal,blood immunoglobulin g normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,blood_line immunoglobulin g normal,blood immunoglobulin g normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,descend immunoglobulin g normal,blood immunoglobulin g normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,rakehell immunoglobulin g normal,blood immunoglobulin g normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,line_of_descent immunoglobulin g normal,blood immunoglobulin g normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,stemma immunoglobulin g normal,blood immunoglobulin g normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,pedigree immunoglobulin g normal,blood immunoglobulin g normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,ancestry immunoglobulin g normal,blood immunoglobulin g normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,bloodline immunoglobulin g normal,blood immunoglobulin g normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,profligate immunoglobulin g normal,blood immunoglobulin g normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,stock immunoglobulin g normal,blood immunoglobulin g normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,bloody immunoglobulin g normal,bloody immunoglobulin g normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,blood immune_gamma_globulin g normal,blood immunoglobulin g normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,blood immune_globulin g normal,blood immunoglobulin g normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,blood immune_serum_globulin g normal,blood immunoglobulin g normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,blood immunoglobulin gravitational_constant normal,blood immunoglobulin g normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,blood immunoglobulin one_thousand normal,blood immunoglobulin g normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,blood immunoglobulin 1000 normal,blood immunoglobulin g normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,blood immunoglobulin constant_of_gravitation normal,blood immunoglobulin g normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,blood immunoglobulin M normal,blood immunoglobulin m normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,blood immunoglobulin gee normal,blood immunoglobulin g normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,blood immunoglobulin yard normal,blood immunoglobulin g normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,blood immunoglobulin G normal,blood immunoglobulin g normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,blood immunoglobulin gm normal,blood immunoglobulin g normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,blood immunoglobulin deoxyguanosine_monophosphate normal,blood immunoglobulin g normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,blood immunoglobulin gramme normal,blood immunoglobulin g normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,blood immunoglobulin universal_gravitational_constant normal,blood immunoglobulin g normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,blood immunoglobulin thousand normal,blood immunoglobulin g normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,blood immunoglobulin gibibyte normal,blood immunoglobulin g normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,blood immunoglobulin K normal,blood immunoglobulin k normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,blood immunoglobulin chiliad normal,blood immunoglobulin g normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,blood immunoglobulin gigabyte normal,blood immunoglobulin g normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,blood immunoglobulin thou normal,blood immunoglobulin g normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,blood immunoglobulin grand normal,blood immunoglobulin g normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,blood immunoglobulin g convention,blood immunoglobulin g normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,blood immunoglobulin g rule,blood immunoglobulin g normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,blood immunoglobulin g normality,blood immunoglobulin g normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin G normal,blood immunoglobulin g formularize,blood immunoglobulin g normal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin M abnormal,rip immunoglobulin m abnormal,blood immunoglobulin m abnormal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin M abnormal,lineage immunoglobulin m abnormal,blood immunoglobulin m abnormal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin M abnormal,descent immunoglobulin m abnormal,blood immunoglobulin m abnormal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin M abnormal,roue immunoglobulin m abnormal,blood immunoglobulin m abnormal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin M abnormal,blood_line immunoglobulin m abnormal,blood immunoglobulin m abnormal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin M abnormal,descend immunoglobulin m abnormal,blood immunoglobulin m abnormal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin M abnormal,rakehell immunoglobulin m abnormal,blood immunoglobulin m abnormal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin M abnormal,line_of_descent immunoglobulin m abnormal,blood immunoglobulin m abnormal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin M abnormal,stemma immunoglobulin m abnormal,blood immunoglobulin m abnormal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin M abnormal,pedigree immunoglobulin m abnormal,blood immunoglobulin m abnormal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin M abnormal,ancestry immunoglobulin m abnormal,blood immunoglobulin m abnormal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin M abnormal,bloodline immunoglobulin m abnormal,blood immunoglobulin m abnormal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin M abnormal,profligate immunoglobulin m abnormal,blood immunoglobulin m abnormal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin M abnormal,stock immunoglobulin m abnormal,blood immunoglobulin m abnormal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin M abnormal,bloody immunoglobulin m abnormal,bloody immunoglobulin m abnormal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin M abnormal,blood immune_gamma_globulin m abnormal,blood immunoglobulin m abnormal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin M abnormal,blood immune_globulin m abnormal,blood immunoglobulin m abnormal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin M abnormal,blood immune_serum_globulin m abnormal,blood immunoglobulin m abnormal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin M abnormal,blood immunoglobulin one_thousand abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin M abnormal,blood immunoglobulin 1000 abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin M abnormal,blood immunoglobulin metrical abnormal,blood immunoglobulin m abnormal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin M abnormal,blood immunoglobulin molar_concentration abnormal,blood immunoglobulin m abnormal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin M abnormal,blood immunoglobulin M abnormal,blood immunoglobulin m abnormal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin M abnormal,blood immunoglobulin yard abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin M abnormal,blood immunoglobulin G abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin M abnormal,blood immunoglobulin k abnormal,blood immunoglobulin k abnormal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin M abnormal,blood immunoglobulin thousand abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin M abnormal,blood immunoglobulin molarity abnormal,blood immunoglobulin m abnormal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin M abnormal,blood immunoglobulin K abnormal,blood immunoglobulin k abnormal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin M abnormal,blood immunoglobulin chiliad abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin M abnormal,blood immunoglobulin thou abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin M abnormal,blood immunoglobulin grand abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin M abnormal,blood immunoglobulin m unnatural,blood immunoglobulin m abnormal,Blood immunoglobulin E normal,Unmatched,4th
Blood immunoglobulin M decreased,rip immunoglobulin m decreased,blood immunoglobulin m decreased,Blood immunoglobulin E increased,Unmatched,4th
