MRA_term,Modified_term,ChangedBack,SearcherReturned_term,State,Rank
Blood immunoglobulin M abnormal,bloody immunoglobulin m abnormal,bloody immunoglobulin m abnormal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M abnormal,blood immune_gamma_globulin m abnormal,blood immunoglobulin m abnormal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M abnormal,blood immune_globulin m abnormal,blood immunoglobulin m abnormal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M abnormal,blood immune_serum_globulin m abnormal,blood immunoglobulin m abnormal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M abnormal,blood immunoglobulin one_thousand abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M abnormal,blood immunoglobulin 1000 abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M abnormal,blood immunoglobulin metrical abnormal,blood immunoglobulin m abnormal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M abnormal,blood immunoglobulin molar_concentration abnormal,blood immunoglobulin m abnormal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M abnormal,blood immunoglobulin M abnormal,blood immunoglobulin m abnormal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M abnormal,blood immunoglobulin yard abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M abnormal,blood immunoglobulin G abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M abnormal,blood immunoglobulin k abnormal,blood immunoglobulin k abnormal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M abnormal,blood immunoglobulin thousand abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M abnormal,blood immunoglobulin molarity abnormal,blood immunoglobulin m abnormal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M abnormal,blood immunoglobulin K abnormal,blood immunoglobulin k abnormal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M abnormal,blood immunoglobulin chiliad abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M abnormal,blood immunoglobulin thou abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M abnormal,blood immunoglobulin grand abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M abnormal,blood immunoglobulin m unnatural,blood immunoglobulin m abnormal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M decreased,rip immunoglobulin m decreased,blood immunoglobulin m decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M decreased,lineage immunoglobulin m decreased,blood immunoglobulin m decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M decreased,descent immunoglobulin m decreased,blood immunoglobulin m decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M decreased,roue immunoglobulin m decreased,blood immunoglobulin m decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M decreased,blood_line immunoglobulin m decreased,blood immunoglobulin m decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M decreased,descend immunoglobulin m decreased,blood immunoglobulin m decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M decreased,rakehell immunoglobulin m decreased,blood immunoglobulin m decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M decreased,line_of_descent immunoglobulin m decreased,blood immunoglobulin m decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M decreased,stemma immunoglobulin m decreased,blood immunoglobulin m decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M decreased,pedigree immunoglobulin m decreased,blood immunoglobulin m decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M decreased,ancestry immunoglobulin m decreased,blood immunoglobulin m decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M decreased,bloodline immunoglobulin m decreased,blood immunoglobulin m decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M decreased,profligate immunoglobulin m decreased,blood immunoglobulin m decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M decreased,stock immunoglobulin m decreased,blood immunoglobulin m decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M decreased,bloody immunoglobulin m decreased,bloody immunoglobulin m decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M decreased,blood immune_gamma_globulin m decreased,blood immunoglobulin m decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M decreased,blood immune_globulin m decreased,blood immunoglobulin m decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M decreased,blood immune_serum_globulin m decreased,blood immunoglobulin m decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M decreased,blood immunoglobulin one_thousand decreased,blood immunoglobulin g decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M decreased,blood immunoglobulin 1000 decreased,blood immunoglobulin g decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M decreased,blood immunoglobulin metrical decreased,blood immunoglobulin m decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M decreased,blood immunoglobulin molar_concentration decreased,blood immunoglobulin m decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M decreased,blood immunoglobulin M decreased,blood immunoglobulin m decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M decreased,blood immunoglobulin yard decreased,blood immunoglobulin g decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M decreased,blood immunoglobulin G decreased,blood immunoglobulin g decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M decreased,blood immunoglobulin k decreased,blood immunoglobulin k decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M decreased,blood immunoglobulin thousand decreased,blood immunoglobulin g decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M decreased,blood immunoglobulin molarity decreased,blood immunoglobulin m decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M decreased,blood immunoglobulin K decreased,blood immunoglobulin k decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M decreased,blood immunoglobulin chiliad decreased,blood immunoglobulin g decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M decreased,blood immunoglobulin thou decreased,blood immunoglobulin g decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M decreased,blood immunoglobulin grand decreased,blood immunoglobulin g decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M decreased,blood immunoglobulin m diminution,blood immunoglobulin m decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M decreased,blood immunoglobulin m minify,blood immunoglobulin m decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M decreased,blood immunoglobulin m diminish,blood immunoglobulin m decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M decreased,blood immunoglobulin m lessen,blood immunoglobulin m decreased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M increased,rip immunoglobulin m increased,blood immunoglobulin m increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M increased,lineage immunoglobulin m increased,blood immunoglobulin m increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M increased,descent immunoglobulin m increased,blood immunoglobulin m increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M increased,roue immunoglobulin m increased,blood immunoglobulin m increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M increased,blood_line immunoglobulin m increased,blood immunoglobulin m increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M increased,descend immunoglobulin m increased,blood immunoglobulin m increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M increased,rakehell immunoglobulin m increased,blood immunoglobulin m increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M increased,line_of_descent immunoglobulin m increased,blood immunoglobulin m increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M increased,stemma immunoglobulin m increased,blood immunoglobulin m increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M increased,pedigree immunoglobulin m increased,blood immunoglobulin m increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M increased,ancestry immunoglobulin m increased,blood immunoglobulin m increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M increased,bloodline immunoglobulin m increased,blood immunoglobulin m increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M increased,profligate immunoglobulin m increased,blood immunoglobulin m increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M increased,stock immunoglobulin m increased,blood immunoglobulin m increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M increased,bloody immunoglobulin m increased,bloody immunoglobulin m increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M increased,blood immune_gamma_globulin m increased,blood immunoglobulin m increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M increased,blood immune_globulin m increased,blood immunoglobulin m increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M increased,blood immune_serum_globulin m increased,blood immunoglobulin m increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M increased,blood immunoglobulin one_thousand increased,blood immunoglobulin g increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M increased,blood immunoglobulin 1000 increased,blood immunoglobulin g increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M increased,blood immunoglobulin metrical increased,blood immunoglobulin m increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M increased,blood immunoglobulin molar_concentration increased,blood immunoglobulin m increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M increased,blood immunoglobulin M increased,blood immunoglobulin m increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M increased,blood immunoglobulin yard increased,blood immunoglobulin g increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M increased,blood immunoglobulin G increased,blood immunoglobulin g increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M increased,blood immunoglobulin k increased,blood immunoglobulin k increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M increased,blood immunoglobulin thousand increased,blood immunoglobulin g increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M increased,blood immunoglobulin molarity increased,blood immunoglobulin m increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M increased,blood immunoglobulin K increased,blood immunoglobulin k increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M increased,blood immunoglobulin chiliad increased,blood immunoglobulin g increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M increased,blood immunoglobulin thou increased,blood immunoglobulin g increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M increased,blood immunoglobulin grand increased,blood immunoglobulin g increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M increased,blood immunoglobulin m increase,blood immunoglobulin m increased,Blood immunoglobulin G decreased,Unmatched,5th
Blood immunoglobulin M normal,rip immunoglobulin m normal,blood immunoglobulin m normal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M normal,lineage immunoglobulin m normal,blood immunoglobulin m normal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M normal,descent immunoglobulin m normal,blood immunoglobulin m normal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M normal,roue immunoglobulin m normal,blood immunoglobulin m normal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M normal,blood_line immunoglobulin m normal,blood immunoglobulin m normal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M normal,descend immunoglobulin m normal,blood immunoglobulin m normal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M normal,rakehell immunoglobulin m normal,blood immunoglobulin m normal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M normal,line_of_descent immunoglobulin m normal,blood immunoglobulin m normal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M normal,stemma immunoglobulin m normal,blood immunoglobulin m normal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M normal,pedigree immunoglobulin m normal,blood immunoglobulin m normal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M normal,ancestry immunoglobulin m normal,blood immunoglobulin m normal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M normal,bloodline immunoglobulin m normal,blood immunoglobulin m normal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M normal,profligate immunoglobulin m normal,blood immunoglobulin m normal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M normal,stock immunoglobulin m normal,blood immunoglobulin m normal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M normal,bloody immunoglobulin m normal,bloody immunoglobulin m normal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M normal,blood immune_gamma_globulin m normal,blood immunoglobulin m normal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M normal,blood immune_globulin m normal,blood immunoglobulin m normal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M normal,blood immune_serum_globulin m normal,blood immunoglobulin m normal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M normal,blood immunoglobulin one_thousand normal,blood immunoglobulin g normal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M normal,blood immunoglobulin 1000 normal,blood immunoglobulin g normal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M normal,blood immunoglobulin metrical normal,blood immunoglobulin m normal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M normal,blood immunoglobulin molar_concentration normal,blood immunoglobulin m normal,Blood immunoglobulin G abnormal,Unmatched,5th
Blood immunoglobulin M normal,blood immunoglobulin M normal,blood immunoglobulin m normal,Blood immunoglobulin G abnormal,Unmatched,5th
