MRA_term,Modified_term,ChangedBack,SearcherReturned_term,State,Rank
Blood creatinine normal,bloody creatinine normal,bloody creatinine normal,Blood creatinine abnormal,Unmatched,3rd
Blood creatinine normal,blood creatinine convention,blood creatinine normal,Blood creatinine abnormal,Unmatched,3rd
Blood creatinine normal,blood creatinine rule,blood creatinine normal,Blood creatinine abnormal,Unmatched,3rd
Blood creatinine normal,blood creatinine normality,blood creatinine normal,Blood creatinine abnormal,Unmatched,3rd
Blood creatinine normal,blood creatinine formularize,blood creatinine normal,Blood creatinine abnormal,Unmatched,3rd
Blood donor,blood giver,blood present,Blood urine present,Unmatched,3rd
Blood donor,blood presenter,blood present,Blood urine present,Unmatched,3rd
Blood donor,blood give,blood present,Blood urine present,Unmatched,3rd
Blood donor,blood present,blood present,Blood urine present,Unmatched,3rd
Blood gases,blood gun,blood gun,Blood immunoglobulin G decreased,Unmatched,3rd
Blood grouping,blood aggroup,blood group,Blood group B,Unmatched,3rd
Blood grouping,blood group,blood group,Blood group B,Unmatched,3rd
Blood immunoglobulin E increased,rip immunoglobulin e increased,blood immunoglobulin e increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin E increased,lineage immunoglobulin e increased,blood immunoglobulin e increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin E increased,descent immunoglobulin e increased,blood immunoglobulin e increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin E increased,roue immunoglobulin e increased,blood immunoglobulin e increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin E increased,blood_line immunoglobulin e increased,blood immunoglobulin e increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin E increased,descend immunoglobulin e increased,blood immunoglobulin e increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin E increased,rakehell immunoglobulin e increased,blood immunoglobulin e increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin E increased,line_of_descent immunoglobulin e increased,blood immunoglobulin e increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin E increased,stemma immunoglobulin e increased,blood immunoglobulin e increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin E increased,pedigree immunoglobulin e increased,blood immunoglobulin e increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin E increased,ancestry immunoglobulin e increased,blood immunoglobulin e increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin E increased,bloodline immunoglobulin e increased,blood immunoglobulin e increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin E increased,profligate immunoglobulin e increased,blood immunoglobulin e increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin E increased,stock immunoglobulin e increased,blood immunoglobulin e increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin E increased,bloody immunoglobulin e increased,bloody immunoglobulin e increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin E increased,blood immune_gamma_globulin e increased,blood immunoglobulin e increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin E increased,blood immune_globulin e increased,blood immunoglobulin e increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin E increased,blood immune_serum_globulin e increased,blood immunoglobulin e increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin E increased,blood immunoglobulin einsteinium increased,blood immunoglobulin e increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin E increased,blood immunoglobulin E increased,blood immunoglobulin e increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin E increased,blood immunoglobulin tocopherol increased,blood immunoglobulin e increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin E increased,blood immunoglobulin atomic_number_99 increased,blood immunoglobulin e increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin E increased,blood immunoglobulin due_east increased,blood immunoglobulin e increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin E increased,blood immunoglobulin eastward increased,blood immunoglobulin e increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin E increased,blood immunoglobulin e increase,blood immunoglobulin e increased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin E normal,rip immunoglobulin e normal,blood immunoglobulin e normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin E normal,lineage immunoglobulin e normal,blood immunoglobulin e normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin E normal,descent immunoglobulin e normal,blood immunoglobulin e normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin E normal,roue immunoglobulin e normal,blood immunoglobulin e normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin E normal,blood_line immunoglobulin e normal,blood immunoglobulin e normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin E normal,descend immunoglobulin e normal,blood immunoglobulin e normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin E normal,rakehell immunoglobulin e normal,blood immunoglobulin e normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin E normal,line_of_descent immunoglobulin e normal,blood immunoglobulin e normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin E normal,stemma immunoglobulin e normal,blood immunoglobulin e normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin E normal,pedigree immunoglobulin e normal,blood immunoglobulin e normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin E normal,ancestry immunoglobulin e normal,blood immunoglobulin e normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin E normal,bloodline immunoglobulin e normal,blood immunoglobulin e normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin E normal,profligate immunoglobulin e normal,blood immunoglobulin e normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin E normal,stock immunoglobulin e normal,blood immunoglobulin e normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin E normal,bloody immunoglobulin e normal,bloody immunoglobulin e normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin E normal,blood immune_gamma_globulin e normal,blood immunoglobulin e normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin E normal,blood immune_globulin e normal,blood immunoglobulin e normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin E normal,blood immune_serum_globulin e normal,blood immunoglobulin e normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin E normal,blood immunoglobulin einsteinium normal,blood immunoglobulin e normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin E normal,blood immunoglobulin E normal,blood immunoglobulin e normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin E normal,blood immunoglobulin tocopherol normal,blood immunoglobulin e normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin E normal,blood immunoglobulin atomic_number_99 normal,blood immunoglobulin e normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin E normal,blood immunoglobulin due_east normal,blood immunoglobulin e normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin E normal,blood immunoglobulin eastward normal,blood immunoglobulin e normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin E normal,blood immunoglobulin e convention,blood immunoglobulin e normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin E normal,blood immunoglobulin e rule,blood immunoglobulin e normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin E normal,blood immunoglobulin e normality,blood immunoglobulin e normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin E normal,blood immunoglobulin e formularize,blood immunoglobulin e normal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin G abnormal,rip immunoglobulin g abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin G abnormal,lineage immunoglobulin g abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin G abnormal,descent immunoglobulin g abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin G abnormal,roue immunoglobulin g abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin G abnormal,blood_line immunoglobulin g abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin G abnormal,descend immunoglobulin g abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin G abnormal,rakehell immunoglobulin g abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin G abnormal,line_of_descent immunoglobulin g abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin G abnormal,stemma immunoglobulin g abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin G abnormal,pedigree immunoglobulin g abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin G abnormal,ancestry immunoglobulin g abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin G abnormal,bloodline immunoglobulin g abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin G abnormal,profligate immunoglobulin g abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin G abnormal,stock immunoglobulin g abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin G abnormal,bloody immunoglobulin g abnormal,bloody immunoglobulin g abnormal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin G abnormal,blood immune_gamma_globulin g abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin G abnormal,blood immune_globulin g abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin G abnormal,blood immune_serum_globulin g abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin G abnormal,blood immunoglobulin gravitational_constant abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin G abnormal,blood immunoglobulin one_thousand abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin G abnormal,blood immunoglobulin 1000 abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin G abnormal,blood immunoglobulin constant_of_gravitation abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin G abnormal,blood immunoglobulin M abnormal,blood immunoglobulin m abnormal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin G abnormal,blood immunoglobulin gee abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin G abnormal,blood immunoglobulin yard abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin G abnormal,blood immunoglobulin G abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin G abnormal,blood immunoglobulin gm abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin G abnormal,blood immunoglobulin deoxyguanosine_monophosphate abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin G abnormal,blood immunoglobulin gramme abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin G abnormal,blood immunoglobulin universal_gravitational_constant abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin G abnormal,blood immunoglobulin thousand abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin G abnormal,blood immunoglobulin gibibyte abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin G abnormal,blood immunoglobulin K abnormal,blood immunoglobulin k abnormal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin G abnormal,blood immunoglobulin chiliad abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin G abnormal,blood immunoglobulin gigabyte abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin G abnormal,blood immunoglobulin thou abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin G abnormal,blood immunoglobulin grand abnormal,blood immunoglobulin g abnormal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin G abnormal,blood immunoglobulin g unnatural,blood immunoglobulin g abnormal,Blood immunoglobulin E abnormal,Unmatched,3rd
Blood immunoglobulin G decreased,rip immunoglobulin g decreased,blood immunoglobulin g decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin G decreased,lineage immunoglobulin g decreased,blood immunoglobulin g decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin G decreased,descent immunoglobulin g decreased,blood immunoglobulin g decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin G decreased,roue immunoglobulin g decreased,blood immunoglobulin g decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin G decreased,blood_line immunoglobulin g decreased,blood immunoglobulin g decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin G decreased,descend immunoglobulin g decreased,blood immunoglobulin g decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin G decreased,rakehell immunoglobulin g decreased,blood immunoglobulin g decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin G decreased,line_of_descent immunoglobulin g decreased,blood immunoglobulin g decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin G decreased,stemma immunoglobulin g decreased,blood immunoglobulin g decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin G decreased,pedigree immunoglobulin g decreased,blood immunoglobulin g decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin G decreased,ancestry immunoglobulin g decreased,blood immunoglobulin g decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin G decreased,bloodline immunoglobulin g decreased,blood immunoglobulin g decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin G decreased,profligate immunoglobulin g decreased,blood immunoglobulin g decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin G decreased,stock immunoglobulin g decreased,blood immunoglobulin g decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin G decreased,bloody immunoglobulin g decreased,bloody immunoglobulin g decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin G decreased,blood immune_gamma_globulin g decreased,blood immunoglobulin g decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin G decreased,blood immune_globulin g decreased,blood immunoglobulin g decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin G decreased,blood immune_serum_globulin g decreased,blood immunoglobulin g decreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin G decreased,blood immunoglobulin gravitational_constant decreased,blood immunoglobulin g decreased,Blood immunoglobulin E decreased,Unmatched,3rd
